SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
mBR502	seedling_root	B73	m	2	m01	TRUE	41058530	102
mBR503	seedling_root	B73	m	3	m01	TRUE	36087670	102
mBR504	seedling_root	B73	m	4	m01	TRUE	38376892	102
mBR506	seedling_root	B84	m	2	m02	TRUE	13680397	102
mBR507	seedling_root	B84	m	3	m02	TRUE	47472554	102
mBR508	seedling_root	B84	m	4	m02	TRUE	27760231	102
mBR511	seedling_root	Mo17	m	3	m03	TRUE	30702963	102
mBR512	seedling_root	Mo17	m	4	m03	TRUE	39260833	102
mBR514	seedling_root	A682	m	2	m04	TRUE	40560452	102
mBR515	seedling_root	A682	m	3	m04	TRUE	35668484	102
mBR516	seedling_root	A682	m	4	m04	TRUE	26690388	102
mBR518	seedling_root	B73xMo17	m	2	m05	TRUE	37882757	102
mBR519	seedling_root	B73xMo17	m	3	m05	TRUE	34125395	102
mBR520	seedling_root	B73xMo17	m	4	m05	TRUE	29472698	102
mBR522	seedling_root	Mo17xB73	m	2	m06	TRUE	62246040	102
mBR523	seedling_root	Mo17xB73	m	3	m06	TRUE	32119866	102
mBR524	seedling_root	Mo17xB73	m	4	m06	TRUE	45263993	102
mBR526	seedling_root	B84xB73	m	2	m07	TRUE	46183400	102
mBR527	seedling_root	B84xB73	m	3	m07	TRUE	33538883	102
mBR528	seedling_root	B84xB73	m	4	m07	TRUE	34293061	102
mBR530	seedling_root	B84xMo17	m	2	m08	TRUE	38188255	102
mBR531	seedling_root	B84xMo17	m	3	m08	TRUE	35621957	102
mBR532	seedling_root	B84xMo17	m	4	m08	TRUE	44256065	102
mBR534	seedling_root	A682xB73	m	2	m09	TRUE	43077919	102
mBR535	seedling_root	A682xB73	m	3	m09	TRUE	46629870	102
mBR536	seedling_root	A682xB73	m	4	m09	TRUE	33564626	102
mBR538	seedling_root	A682xMo17	m	2	m10	TRUE	22683774	102
mBR539	seedling_root	A682xMo17	m	3	m10	TRUE	33716333	102
mBR540	seedling_root	A682xMo17	m	4	m10	TRUE	41593387	102
mBR542	coleoptile	B73	m	2	m11	TRUE	34379352	102
mBR543	coleoptile	B73	m	3	m11	TRUE	30436291	102
mBR544	coleoptile	B73	m	4	m11	TRUE	27747670	102
mBR546	coleoptile	B84	m	2	m12	TRUE	35390086	102
mBR547	coleoptile	B84	m	3	m12	TRUE	31063650	102
mBR548	coleoptile	B84	m	4	m12	TRUE	34207892	102
mBR550	coleoptile	Mo17	m	2	m13	TRUE	30794686	102
mBR551	coleoptile	Mo17	m	3	m13	TRUE	31340610	102
mBR552	coleoptile	Mo17	m	4	m13	TRUE	43171137	102
mBR554	coleoptile	A682	m	2	m14	TRUE	34090922	102
mBR555	coleoptile	A682	m	3	m14	TRUE	39582718	102
mBR556	coleoptile	A682	m	4	m14	TRUE	37143664	102
mBR558	coleoptile	B73xMo17	m	2	m15	TRUE	29871241	102
mBR559	coleoptile	B73xMo17	m	3	m15	TRUE	34688308	102
mBR560	coleoptile	B73xMo17	m	4	m15	TRUE	36101723	102
mBR562	coleoptile	Mo17xB73	m	2	m16	TRUE	26309624	102
mBR563	coleoptile	Mo17xB73	m	3	m16	TRUE	30937962	102
mBR564	coleoptile	Mo17xB73	m	4	m16	TRUE	39373264	102
mBR566	coleoptile	B84xB73	m	2	m17	TRUE	42450211	102
mBR567	coleoptile	B84xB73	m	3	m17	TRUE	43767189	102
mBR568	coleoptile	B84xB73	m	4	m17	TRUE	34496328	102
mBR571	coleoptile	B84xMo17	m	3	m18	TRUE	40095604	102
mBR572	coleoptile	B84xMo17	m	4	m18	TRUE	38950320	102
mBR574	coleoptile	A682xB73	m	2	m19	TRUE	31402295	102
mBR575	coleoptile	A682xB73	m	3	m19	TRUE	32885065	102
mBR576	coleoptile	A682xB73	m	4	m19	TRUE	33471650	102
mBR578	coleoptile	A682xMo17	m	2	m20	TRUE	37896627	102
