SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR5786199	root	A554	III	1	m01	TRUE	21424373	200
SRR5786200	root	A554	III	2	m01	TRUE	23399099	200
SRR5786201	root	A554	III	3	m01	TRUE	15792671	200
SRR5786202	root	B73	III	1	m02	TRUE	15606952	200
SRR5786203	root	B73	III	2	m02	TRUE	19648056	200
SRR5786204	root	B73xA554	III	1	m03	TRUE	18515564	200
SRR5786205	root	B73xA554	III	2	m03	TRUE	16351226	200
SRR5786206	root	W64A	I	1	m04	TRUE	17664479	200
SRR5786207	root	W64A	I	2	m04	TRUE	13806318	200
SRR5786208	root	Mo17	I	1	m05	TRUE	14466376	200
SRR5786209	root	Mo17	I	2	m05	TRUE	19481899	200
SRR5786210	root	Oh43	I	1	m06	TRUE	17956969	200
SRR5786211	root	Oh43	I	2	m06	TRUE	11521819	200
SRR5786212	root	Oh43	I	3	m06	TRUE	11693311	200
SRR5786213	root	Oh43	I	4	m06	TRUE	10315913	200
SRR5786214	root	W64A	I	3	m04	TRUE	12619384	200
SRR5786215	root	W64A	I	4	m04	TRUE	19310469	200
SRR5786216	root	B73	III	3	m02	TRUE	20520724	200
SRR5786217	root	B73	III	4	m02	TRUE	16646266	200
SRR5786218	root	B73	III	5	m02	TRUE	18879985	200
SRR5786219	root	B73	III	6	m02	TRUE	17560059	200
SRR5786220	root	B73	III	7	m02	TRUE	20817420	200
SRR5786221	root	B73	III	8	m02	TRUE	23331504	200
SRR5786222	root	B73	III	9	m02	TRUE	21516117	200
SRR5786223	root	B73	III	10	m02	TRUE	17908004	200
SRR5786224	root	B73	III	11	m02	TRUE	16152262	200
SRR5786225	root	B73	III	12	m02	TRUE	15133309	200
SRR5786226	root	B73	II	1	m07	TRUE	26497756	200
SRR5786227	root	B73	II	2	m07	TRUE	15963920	200
SRR5786228	root	B73	II	3	m07	TRUE	11926793	200
SRR5786229	root	B73	II	4	m07	TRUE	15564785	200
SRR5786230	root	B73	II	5	m07	TRUE	25274173	200
SRR5786231	root	B73	II	6	m07	TRUE	27870129	200
SRR5786232	root	B73	II	7	m07	TRUE	19042432	200
SRR5786233	root	B73	II	8	m07	TRUE	11733299	200
SRR5786234	root	B73	II	9	m07	TRUE	17316705	200
SRR5786235	root	B73	II	10	m07	TRUE	12512244	200
SRR5786236	root	B73	I	1	m08	TRUE	16752122	200
SRR5786237	root	B73	I	2	m08	TRUE	15890838	200
