SampleID	Tissue	Genotype	Treatment	Replicate	paired
GH202	seedling_v2	GH202	NA	1	FALSE
GH203	seedling_v2	GH203	NA	1	FALSE
GH204	seedling_v2	GH204	NA	1	FALSE
GH205	seedling_v2	GH205	NA	1	FALSE
GH206	seedling_v2	GH206	NA	1	FALSE
GH207	seedling_v2	GH207	NA	1	FALSE
GH208	seedling_v2	GH208	NA	1	FALSE
GH210	seedling_v2	GH210	NA	1	FALSE
GH211	seedling_v2	GH211	NA	1	FALSE
GH213	seedling_v2	GH213	NA	1	FALSE
GH214	seedling_v2	GH214	NA	1	FALSE
GH216	seedling_v2	GH216	NA	1	FALSE
GH218	seedling_v2	GH218	NA	1	FALSE
GH219	seedling_v2	GH219	NA	1	FALSE
GH220	seedling_v2	GH220	NA	1	FALSE
GH221	seedling_v2	GH221	NA	1	FALSE
GH224	seedling_v2	GH224	NA	1	FALSE
GH225	seedling_v2	GH225	NA	1	FALSE
GH226	seedling_v2	GH226	NA	1	FALSE
GH227	seedling_v2	GH227	NA	1	FALSE
GH228	seedling_v2	GH228	NA	1	FALSE
GH229	seedling_v2	GH229	NA	1	FALSE
GH231	seedling_v2	GH231	NA	1	FALSE
GH232	seedling_v2	GH232	NA	1	FALSE
GH233	seedling_v2	GH233	NA	1	FALSE
GH234	seedling_v2	GH234	NA	1	FALSE
GH236	seedling_v2	GH236	NA	1	FALSE
GH238	seedling_v2	GH238	NA	1	FALSE
GH239	seedling_v2	GH239	NA	1	FALSE
GH240	seedling_v2	GH240	NA	1	FALSE
GH241	seedling_v2	GH241	NA	1	FALSE
GH244	seedling_v2	GH244	NA	1	FALSE
GH253	seedling_v2	GH253	NA	1	FALSE
GH254	seedling_v2	GH254	NA	1	FALSE
GH255	seedling_v2	GH255	NA	1	FALSE
GH257	seedling_v2	GH257	NA	1	FALSE
GH258	seedling_v2	GH258	NA	1	FALSE
GH259	seedling_v2	GH259	NA	1	FALSE
GH261	seedling_v2	GH261	NA	1	FALSE
GH262	seedling_v2	GH262	NA	1	FALSE
GH263	seedling_v2	GH263	NA	1	FALSE
GH264	seedling_v2	GH264	NA	1	FALSE
GH265	seedling_v2	GH265	NA	1	FALSE
GH266	seedling_v2	GH266	NA	1	FALSE
GH267	seedling_v2	GH267	NA	1	FALSE
GH268	seedling_v2	GH268	NA	1	FALSE
GH269	seedling_v2	GH269	NA	1	FALSE
GH270	seedling_v2	GH270	NA	1	FALSE
GH273	seedling_v2	GH273	NA	1	FALSE
GH274	seedling_v2	GH274	NA	1	FALSE
GH276	seedling_v2	GH276	NA	1	FALSE
GH277	seedling_v2	GH277	NA	1	FALSE
GH280	seedling_v2	GH280	NA	1	FALSE
GH281	seedling_v2	GH281	NA	1	FALSE
GH285	seedling_v2	GH285	NA	1	FALSE
GH286	seedling_v2	GH286	NA	1	FALSE
GH288	seedling_v2	GH288	NA	1	FALSE
GH289	seedling_v2	GH289	NA	1	FALSE
GH290	seedling_v2	GH290	NA	1	FALSE
GH291	seedling_v2	GH291	NA	1	FALSE
GH292	seedling_v2	GH292	NA	1	FALSE
GH294	seedling_v2	GH294	NA	1	FALSE
GH295	seedling_v2	GH295	NA	1	FALSE
GH297	seedling_v2	GH297	NA	1	FALSE
GH299	seedling_v2	GH299	NA	1	FALSE
GH300	seedling_v2	GH300	NA	1	FALSE
GH301	seedling_v2	GH301	NA	1	FALSE
GH302	seedling_v2	GH302	NA	1	FALSE
GH303	seedling_v2	GH303	NA	1	FALSE
GH304	seedling_v2	GH304	NA	1	FALSE
GH305	seedling_v2	GH305	NA	1	FALSE
GH306	seedling_v2	GH306	NA	1	FALSE
GH307	seedling_v2	GH307	NA	1	FALSE
GH308	seedling_v2	GH308	NA	1	FALSE
GH309	seedling_v2	GH309	NA	1	FALSE
GH311	seedling_v2	GH311	NA	1	FALSE
GH312	seedling_v2	GH312	NA	1	FALSE
GH313	seedling_v2	GH313	NA	1	FALSE
GH314	seedling_v2	GH314	NA	1	FALSE
GH315	seedling_v2	GH315	NA	1	FALSE
GH316	seedling_v2	GH316	NA	1	FALSE
GH318	seedling_v2	GH318	NA	1	FALSE
GH320	seedling_v2	GH320	NA	1	FALSE
GH321	seedling_v2	GH321	NA	1	FALSE
GH322	seedling_v2	GH322	NA	1	FALSE
GH323	seedling_v2	GH323	NA	1	FALSE
GH324	seedling_v2	GH324	NA	1	FALSE
GH328	seedling_v2	GH328	NA	1	FALSE
GH330	seedling_v2	GH330	NA	1	FALSE
GH331	seedling_v2	GH331	NA	1	FALSE
GH332	seedling_v2	GH332	NA	1	FALSE
GH333	seedling_v2	GH333	NA	1	FALSE
