SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR6827613	seedling	PHR25		1	TRUE	14664666	300
SRR6827614	seedling	PHP60		1	TRUE	15355078	300
SRR6827615	seedling	CQ702RC		1	TRUE	14700950	300
SRR6827616	seedling	PHR31		1	TRUE	13701968	300
SRR6827617	seedling	IA2132		1	TRUE	14331472	300
SRR6827618	seedling	PHGV6		1	TRUE	14154884	300
SRR6827619	seedling	LH183		1	TRUE	14972568	300
SRR6827620	seedling	B105		1	TRUE	14361184	300
SRR6827621	seedling	PHW53		1	TRUE	14008066	300
SRR6827622	seedling	DKMBNA		1	TRUE	11339818	300
SRR6827623	seedling	LH205		1	TRUE	12951128	300
SRR6827624	seedling	LH191		1	TRUE	12008105	300
SRR6827625	seedling	B70		1	TRUE	14844795	300
SRR6827626	seedling	DK78004		1	TRUE	14063508	300
SRR6827627	seedling	4F-306 108		1	TRUE	13799664	300
SRR6827628	seedling	ICI 893		1	TRUE	12861577	300
SRR6827629	seedling	N192		1	TRUE	10544898	300
SRR6827630	seedling	NC348		1	TRUE	9115613	300
SRR6827631	seedling	PHVA9		1	TRUE	9144472	300
SRR6827632	seedling	B65		1	TRUE	11204937	300
SRR6827633	seedling	L 139		1	TRUE	9726093	300
SRR6827634	seedling	Va26		1	TRUE	11676261	300
SRR6827635	seedling	CML 504		1	TRUE	10642040	200
SRR6827636	seedling	CML 496		1	TRUE	4476360	200
SRR6827637	seedling	CML 395		1	TRUE	4415694	200
SRR6827638	seedling	DKIBB15		1	TRUE	11053624	300
SRR6827639	seedling	LH156		1	TRUE	26106179	302
SRR6827640	seedling	LH172		1	TRUE	30262209	302
SRR6827641	seedling	LH159		1	TRUE	32375919	302
SRR6827642	seedling	LH163		1	TRUE	31655756	302
SRR6827643	seedling	LH208		1	TRUE	27823302	302
SRR6827644	seedling	DKAQA3		1	TRUE	30355056	302
SRR6827645	seedling	LH212Ht		1	TRUE	30484613	302
SRR6827646	seedling	Lp215D		1	TRUE	31687997	302
SRR6827647	seedling	NK907		1	TRUE	31901233	302
SRR6827648	seedling	LH74		1	TRUE	30309430	302
SRR6827649	seedling	DKMBWZ		1	TRUE	12758228	300
SRR6827650	seedling	PHM49		1	TRUE	10065957	300
SRR6827651	seedling	PHW51		1	TRUE	9992356	300
SRR6827652	seedling	PHTM9		1	TRUE	10153075	300
SRR6827653	seedling	INBRED 321		1	TRUE	11010043	300
SRR6827654	seedling	PHN66		1	TRUE	10001283	300
SRR6827655	seedling	PHR03		1	TRUE	9891555	300
SRR6827656	seedling	NC230		1	TRUE	10759256	300
SRR6827657	seedling	S8326		1	TRUE	10107341	300
SRR6827658	seedling	DKIBB14		1	TRUE	9697651	300
SRR6827659	seedling	CI 82B		1	TRUE	10454309	300
SRR6827660	seedling	BSSSC0_048		1	TRUE	10929638	300
SRR6827661	seedling	DE2		1	TRUE	11746874	300
SRR6827662	seedling	NORTH 7		1	TRUE	11218861	300
SRR6827663	seedling	A619		1	TRUE	9337587	300
SRR6827664	seedling	PHM57		1	TRUE	11069528	300
SRR6827665	seedling	LH222		1	TRUE	14451206	300
SRR6827666	seedling	LH213		1	TRUE	10825150	300
SRR6827667	seedling	PHEM7		1	TRUE	15953114	300
SRR6827668	seedling	LH52		1	TRUE	13076448	300
SRR6827669	seedling	DK91IFC2		1	TRUE	10585590	300
SRR6827670	seedling	NS501		1	TRUE	13328854	300
SRR6827671	seedling	PHK05		1	TRUE	11666469	300
SRR6827672	seedling	BSSSC0_020		1	TRUE	11460143	300
SRR6827673	seedling	OQ403		1	TRUE	13449564	300
SRR6827674	seedling	LH132		1	TRUE	12593662	300
SRR6827675	seedling	Mo18W		1	TRUE	29368622	302
SRR6827676	seedling	W10001_0007		1	TRUE	27326235	302
SRR6827677	seedling	LH202		1	TRUE	10133297	300
SRR6827678	seedling	Va22		1	TRUE	10068559	300
SRR6827679	seedling	WIL900		1	TRUE	7639579	300
SRR6827680	seedling	NC304		1	TRUE	10656811	300
SRR6827681	seedling	E8501		1	TRUE	8160442	300
SRR6827682	seedling	PHV53		1	TRUE	9562527	300
SRR6827683	seedling	NC326		1	TRUE	8930096	300
SRR6827684	seedling	A641		1	TRUE	7894814	300
SRR6827685	seedling	DKIBC2		1	TRUE	10584853	300
SRR6827686	seedling	PHGG7		1	TRUE	12161042	300
SRR6827687	seedling	W182B		1	TRUE	10240181	300
SRR6827688	seedling	Mo46		1	TRUE	9370823	300
SRR6827689	seedling	CML 387		1	TRUE	7748707	300
SRR6827690	seedling	LH160		1	TRUE	8841003	300
SRR6827691	seedling	J47		1	TRUE	9612550	300
SRR6827692	seedling	A634		1	TRUE	6325995	300
SRR6827693	seedling	Seagull Seventeen		1	TRUE	8977019	300
SRR6827694	seedling	Oh43E		1	TRUE	16731413	300
SRR6827695	seedling	LH146Ht		1	TRUE	8583610	300
SRR6827696	seedling	NC298		1	TRUE	9977710	300
SRR6827697	seedling	PHJ33		1	TRUE	8934537	300
SRR6827698	seedling	PHT47		1	TRUE	9240703	300
SRR6827699	seedling	BSSSC0_052		1	TRUE	9470180	300
SRR6827700	seedling	PHN47		1	TRUE	8643125	300
SRR6827701	seedling	LH194		1	TRUE	8022988	300
SRR6827702	seedling	PHP76		1	TRUE	10047498	300
SRR6827703	seedling	PHV78		1	TRUE	8631405	300
SRR6827704	seedling	Oh3167B		1	TRUE	26053269	302
SRR6827705	seedling	LH184		1	TRUE	16130475	300
SRR6827706	seedling	PHAA0		1	TRUE	23758220	302
SRR6827707	seedling	B73		1	TRUE	23980433	302
SRR6827708	seedling	AH83		1	TRUE	24650045	302
SRR6827709	seedling	PHKM5		1	TRUE	26194864	302
SRR6827710	seedling	DKFBLL		1	TRUE	27183877	302
SRR6827711	seedling	PHN18		1	TRUE	28119873	302
SRR6827712	seedling	LH186		1	TRUE	23938627	302
SRR6827713	seedling	Mo13		1	TRUE	23965112	302
SRR6827714	seedling	LH217		1	TRUE	20935991	302
SRR6827715	seedling	LH175		1	TRUE	24591104	302
SRR6827716	seedling	LH225		1	TRUE	20395417	302
SRR6827717	seedling	NC338		1	TRUE	11051783	300
SRR6827718	seedling	B46		1	TRUE	11084283	302
SRR6827719	seedling	DK8F196		1	TRUE	12541440	302
SRR6827720	seedling	PHN34		1	TRUE	12009764	302
SRR6827721	seedling	DK6F545		1	TRUE	13343522	302
SRR6827722	seedling	B121		1	TRUE	14725919	302
SRR6827723	seedling	PHN41		1	TRUE	12795560	302
SRR6827724	seedling	PHK42		1	TRUE	11396811	302
SRR6827725	seedling	DK84BRQ4		1	TRUE	13477536	302
SRR6827726	seedling	PHJ75		1	TRUE	11504030	302
SRR6827727	seedling	PHJ89		1	TRUE	9784924	302
SRR6827728	seedling	Il 101T		1	TRUE	10833287	300
SRR6827729	seedling	LH164		1	TRUE	11808110	300
SRR6827730	seedling	B73Htrhm		1	TRUE	11094946	300
SRR6827731	seedling	LH57		1	TRUE	12231853	300
SRR6827732	seedling	DKF274		1	TRUE	29893148	302
SRR6827733	seedling	LH204		1	TRUE	11871715	300
SRR6827734	seedling	BSSSC0_062		1	TRUE	11274890	300
SRR6827735	seedling	PHEG9		1	TRUE	12634938	300
SRR6827736	seedling	BSSSC0_024		1	TRUE	11663957	300
SRR6827737	seedling	DK8M129		1	TRUE	12415702	300
SRR6827738	seedling	787		1	TRUE	11184117	300
SRR6827739	seedling	PHJ90		1	TRUE	13402686	300
SRR6827740	seedling	H105W		1	TRUE	31534154	302
SRR6827741	seedling	DKWDAD1		1	TRUE	29634224	302
SRR6827742	seedling	LH162		1	TRUE	26427461	302
SRR6827743	seedling	Oh1EP		1	TRUE	13341949	300
SRR6827744	seedling	CQ806		1	TRUE	35039933	302
SRR6827745	seedling	W64A		1	TRUE	16869510	300
SRR6827746	seedling	PHJ70		1	TRUE	15555969	300
SRR6827747	seedling	PHW80		1	TRUE	16831818	300
SRR6827748	seedling	W182E		1	TRUE	17578717	300
SRR6827749	seedling	PHK76		1	TRUE	14601983	300
SRR6827750	seedling	LH165		1	TRUE	17495265	300
SRR6827751	seedling	NK740		1	TRUE	18597677	300
SRR6827752	seedling	PHN46		1	TRUE	15921711	300
SRR6827753	seedling	LH119		1	TRUE	11929655	300
SRR6827754	seedling	LH82		1	TRUE	13799643	300
SRR6827755	seedling	W10001_0018		1	TRUE	27666476	302
SRR6827756	seedling	PHEM9		1	TRUE	28564496	302
SRR6827757	seedling	PHP85		1	TRUE	7629811	300
SRR6827758	seedling	ZS1791		1	TRUE	31055280	302
SRR6827759	seedling	W10001_0009		1	TRUE	26322788	302
SRR6827760	seedling	4F-234 BX 4		1	TRUE	7975307	200
SRR6827761	seedling	CML 154Q		1	TRUE	4502556	200
SRR6827762	seedling	PHT60		1	TRUE	14124079	300
SRR6827763	seedling	PHP02		1	TRUE	17746833	300
SRR6827764	seedling	ND249		1	TRUE	14319154	300
SRR6827765	seedling	DK3IIH6		1	TRUE	17083414	300
SRR6827766	seedling	PHG39		1	TRUE	8017184	200
SRR6827767	seedling	PHG47		1	TRUE	8997000	200
SRR6827768	seedling	Mo16W		1	TRUE	8099785	200
SRR6827769	seedling	BSSSC0_014		1	TRUE	15945944	300
SRR6827770	seedling	DE1		1	TRUE	10519361	300
SRR6827771	seedling	LH192		1	TRUE	11339785	300
SRR6827772	seedling	LH215		1	TRUE	10395015	300
SRR6827773	seedling	BSSSC0_001		1	TRUE	11004207	300
SRR6827774	seedling	LH195		1	TRUE	10642155	300
SRR6827775	seedling	A654		1	TRUE	9904387	300
SRR6827776	seedling	NS701		1	TRUE	16071393	300
SRR6827777	seedling	LH143 CMS		1	TRUE	19232086	300
SRR6827778	seedling	F42		1	TRUE	16423180	300
SRR6827779	seedling	2369		1	TRUE	18519600	300
SRR6827780	seedling	CM48		1	TRUE	14542139	300
SRR6827781	seedling	Wf9		1	TRUE	13879737	300
SRR6827782	seedling	DK83IBI3		1	TRUE	13146797	300
SRR6827783	seedling	DKF118		1	TRUE	14057655	300
SRR6827784	seedling	KO679Y		1	TRUE	10354749	300
SRR6827785	seedling	PHJ65		1	TRUE	10791285	300
SRR6827786	seedling	W10001_0040		1	TRUE	30326193	302
SRR6827787	seedling	NKNP901		1	TRUE	27261616	302
SRR6827788	seedling	LH218		1	TRUE	26513150	302
SRR6827789	seedling	PHK46		1	TRUE	27046550	302
SRR6827790	seedling	LH260		1	TRUE	28733112	302
SRR6827791	seedling	I11.12E		1	TRUE	28416513	302
SRR6827792	seedling	I224		1	TRUE	25268102	302
SRR6827793	seedling	A3G-3-3-1-313		1	TRUE	25776329	302
SRR6827794	seedling	W10002_0001		1	TRUE	26099173	302
SRR6827795	seedling	W10001_0031		1	TRUE	28316462	302
SRR6827796	seedling	PHT69		1	TRUE	10532091	300
SRR6827797	seedling	BSSSC0_034		1	TRUE	10455768	300
SRR6827798	seedling	AS6103		1	TRUE	8216257	300
SRR6827799	seedling	DK3IJI1		1	TRUE	11830952	300
SRR6827800	seedling	LH224		1	TRUE	11390166	300
SRR6827801	seedling	BSSSC0_016		1	TRUE	12433544	300
SRR6827802	seedling	PH207		1	TRUE	11867025	300
SRR6827803	seedling	A441-5		1	TRUE	11394149	300
SRR6827804	seedling	WIL901		1	TRUE	10602527	300
SRR6827805	seedling	ZS01250		1	TRUE	10479112	300
SRR6827806	seedling	NC324		1	TRUE	12313047	300
SRR6827807	seedling	PHW03		1	TRUE	7129085	300
SRR6827808	seedling	PHT22		1	TRUE	10760221	300
SRR6827809	seedling	L 135		1	TRUE	5627097	300
SRR6827810	seedling	NC294		1	TRUE	7939757	300
SRR6827811	seedling	PHW65		1	TRUE	19708614	300
SRR6827812	seedling	NC306		1	TRUE	8444721	300
SRR6827813	seedling	ICI 441		1	TRUE	10296272	300
SRR6827814	seedling	PHBB3		1	TRUE	10286886	300
SRR6827815	seedling	DKMBZA		1	TRUE	32695371	302
SRR6827816	seedling	LH128		1	TRUE	27384382	302
SRR6827817	seedling	BSSSC0_038		1	TRUE	13926169	300
SRR6827818	seedling	LH197		1	TRUE	12619940	300
SRR6827819	seedling	Pa405		1	TRUE	15527873	300
SRR6827820	seedling	Ill.Hy		1	TRUE	32401976	302
SRR6827821	seedling	PHHB4		1	TRUE	32809245	302
SRR6827822	seedling	L222		1	TRUE	25578997	302
SRR6827823	seedling	790		1	TRUE	10371095	300
SRR6827824	seedling	NK794		1	TRUE	12611059	300
SRR6827825	seedling	A672		1	TRUE	14067377	300
SRR6827826	seedling	BSSSC0_058		1	TRUE	13178687	300
SRR6827827	seedling	LH188		1	TRUE	27654873	302
SRR6827828	seedling	PHW06		1	TRUE	26391409	302
SRR6827829	seedling	PHEW7		1	TRUE	24416255	302
SRR6827830	seedling	ND287		1	TRUE	22179431	302
SRR6827831	seedling	PHT11		1	TRUE	25726768	302
SRR6827832	seedling	PHFA5		1	TRUE	25990231	302
SRR6827833	seedling	PHR61		1	TRUE	27091751	302
SRR6827834	seedling	PHP38		1	TRUE	25030013	302
SRR6827835	seedling	PHMK0		1	TRUE	28067840	302
SRR6827836	seedling	LH231		1	TRUE	26408849	302
SRR6827837	seedling	BSSSC0_049		1	TRUE	15863670	300
SRR6827838	seedling	PHJR5		1	TRUE	12991793	300
SRR6827839	seedling	A344		1	TRUE	12204370	302
SRR6827840	seedling	PHG71		1	TRUE	17946792	302
SRR6827841	seedling	DKMM501D		1	TRUE	31843973	302
SRR6827842	seedling	NQ402		1	TRUE	31158309	302
SRR6827843	seedling	OS602		1	TRUE	26528822	302
SRR6827844	seedling	OQ603		1	TRUE	33864349	302
SRR6827845	seedling	PHHH9		1	TRUE	14522480	302
SRR6827846	seedling	PHG86		1	TRUE	11686034	302
SRR6827847	seedling	PHBA6		1	TRUE	14294219	302
SRR6827848	seedling	NK807		1	TRUE	15874615	302
SRR6827849	seedling	DK78551S		1	TRUE	12050985	300
SRR6827850	seedling	W602S		1	TRUE	9157825	300
SRR6827851	seedling	B57		1	TRUE	10533831	300
SRR6827852	seedling	PHN82		1	TRUE	10941407	300
SRR6827853	seedling	BSSSC0_021		1	TRUE	10317776	300
SRR6827854	seedling	ND259		1	TRUE	11371362	300
SRR6827855	seedling	904		1	TRUE	10330195	300
SRR6827856	seedling	DK87916W		1	TRUE	10561869	300
SRR6827857	seedling	BSSSC0_057		1	TRUE	14311602	300
SRR6827858	seedling	ICI 193		1	TRUE	11890029	300
SRR6827859	seedling	NC262		1	TRUE	14716718	300
SRR6827860	seedling	DK2MA22		1	TRUE	11933266	300
SRR6827861	seedling	LH193		1	TRUE	12375553	300
SRR6827862	seedling	BSSSC0_026		1	TRUE	15024609	300
SRR6827863	seedling	4F-403 JV 15		1	TRUE	12154433	300
SRR6827864	seedling	ICI 581		1	TRUE	12457571	300
SRR6827865	seedling	LH196		1	TRUE	14210953	300
SRR6827866	seedling	Va17		1	TRUE	12823604	300
SRR6827867	seedling	BSSSC0_046		1	TRUE	14531064	300
SRR6827868	seedling	MS1334		1	TRUE	15665145	300
SRR6827869	seedling	IDS91		1	TRUE	8250717	300
SRR6827870	seedling	4N506		1	TRUE	8136634	300
SRR6827871	seedling	J8606		1	TRUE	9800625	300
SRR6827872	seedling	NC328		1	TRUE	7694856	300
SRR6827873	seedling	LH185		1	TRUE	15510624	300
SRR6827874	seedling	B118		1	TRUE	21820258	300
SRR6827875	seedling	PHM81		1	TRUE	17479423	300
SRR6827876	seedling	PHVJ4		1	TRUE	17555652	300
SRR6827877	seedling	ZS635		1	TRUE	18034949	300
SRR6827878	seedling	LP1 NR Ht		1	TRUE	15334833	300
SRR6827879	seedling	07108Vbt		1	TRUE	11018667	300
SRR6827880	seedling	PHK74		1	TRUE	10488382	300
SRR6827881	seedling	NC260		1	TRUE	17802417	300
SRR6827882	seedling	PHKE6		1	TRUE	16262734	300
SRR6827883	seedling	DK2FACC		1	TRUE	14980283	300
SRR6827884	seedling	BSSSC0_054		1	TRUE	18405524	300
SRR6827885	seedling	BSSSC0_040		1	TRUE	12600894	300
SRR6827886	seedling	1538		1	TRUE	12168113	300
SRR6827887	seedling	PHK29		1	TRUE	14160695	300
SRR6827888	seedling	BSSSC0_008		1	TRUE	14210710	300
SRR6827889	seedling	F2		1	TRUE	15141339	300
SRR6827890	seedling	DK78010		1	TRUE	14164951	300
SRR6827891	seedling	DKMBST		1	TRUE	11863195	300
SRR6827892	seedling	LH210		1	TRUE	14926407	300
SRR6827893	seedling	PHAW6		1	TRUE	14133053	300
SRR6827894	seedling	BSSSC0_007		1	TRUE	13118615	300
SRR6827895	seedling	BSSSC0_051		1	TRUE	15276986	300
SRR6827896	seedling	BSSSC0_033		1	TRUE	13694582	300
SRR6827897	seedling	BSSSC0_002		1	TRUE	15658041	300
SRR6827898	seedling	A508		1	TRUE	16866178	300
SRR6827899	seedling	BSSSC0_041		1	TRUE	15806420	300
SRR6827900	seedling	911		1	TRUE	14650262	300
SRR6827901	seedling	LH190		1	TRUE	16931059	300
SRR6827902	seedling	DK6F629		1	TRUE	14363452	300
SRR6827903	seedling	BSSSC0_005		1	TRUE	12320896	300
SRR6827904	seedling	DK8M116		1	TRUE	11336883	302
SRR6827905	seedling	Va35		1	TRUE	12033821	302
SRR6827906	seedling	DKIB014		1	TRUE	14698423	302
SRR6827907	seedling	PHG83		1	TRUE	19414364	302
SRR6827908	seedling	WIL903		1	TRUE	18539748	302
SRR6827909	seedling	ICI 986		1	TRUE	14920267	302
SRR6827910	seedling	PHTD5		1	TRUE	26534016	302
SRR6827911	seedling	WD456		1	TRUE	26520323	302
SRR6827912	seedling	LE23		1	TRUE	28423901	302
SRR6827913	seedling	W10001_0010		1	TRUE	25683497	302
SRR6827914	seedling	NC310		1	TRUE	16285362	300
SRR6827915	seedling	LH216		1	TRUE	16437861	300
SRR6827916	seedling	BSSSC0_042		1	TRUE	16996100	300
SRR6827917	seedling	BSSSC0_060		1	TRUE	15982835	300
SRR6827918	seedling	NQ508		1	TRUE	13995535	300
SRR6827919	seedling	A322		1	TRUE	15958460	300
SRR6827920	seedling	912		1	TRUE	15762170	300
SRR6827921	seedling	DK3IBZ2		1	TRUE	14357116	300
SRR6827922	seedling	NC350		1	TRUE	16229440	300
SRR6827923	seedling	PHBW8		1	TRUE	11085301	300
SRR6827924	seedling	DKNL001		1	TRUE	10336858	300
SRR6827925	seedling	PHWG5		1	TRUE	10313556	300
SRR6827926	seedling	PHV37		1	TRUE	7777801	300
SRR6827927	seedling	PHP55		1	TRUE	10526375	300
SRR6827928	seedling	Pa91		1	TRUE	9716367	300
SRR6827929	seedling	INB 101LFY/LFY (A632 X M16 S5)		1	TRUE	11037926	300
SRR6827930	seedling	PHW20		1	TRUE	10010048	300
SRR6827931	seedling	Va59		1	TRUE	10193312	300
SRR6827932	seedling	N200		1	TRUE	15791525	300
SRR6827933	seedling	DK6M502		1	TRUE	7059318	300
SRR6827934	seedling	DK78002A		1	TRUE	9296724	300
SRR6827935	seedling	LH181		1	TRUE	12754770	300
SRR6827936	seedling	CMV3		1	TRUE	12219443	300
SRR6827937	seedling	A548		1	TRUE	16794285	300
SRR6827938	seedling	793		1	TRUE	11650463	300
SRR6827939	seedling	BSSSC0_025		1	TRUE	15411216	300
SRR6827940	seedling	LH214		1	TRUE	18014112	300
SRR6827941	seedling	CA-4		1	TRUE	12538901	300
SRR6827942	seedling	BSSSC0_039		1	TRUE	14685387	300
SRR6827943	seedling	LH150		1	TRUE	16784460	300
SRR6827944	seedling	N523		1	TRUE	11572621	300
SRR6827945	seedling	BSSSC0_036		1	TRUE	13196745	300
SRR6827946	seedling	BSSSC0_013		1	TRUE	13388175	300
SRR6827947	seedling	ICI 740		1	TRUE	11514191	300
SRR6827948	seedling	N540		1	TRUE	18356152	300
SRR6827949	seedling	BSSSC0_031		1	TRUE	11568058	300
SRR6827950	seedling	DKHB8229		1	TRUE	13381127	300
SRR6827951	seedling	LH60		1	TRUE	9430490	300
SRR6827952	seedling	AM0776		1	TRUE	21193975	302
SRR6827953	seedling	LH299		1	TRUE	26548502	302
SRR6827954	seedling	DKPB80		1	TRUE	14383653	300
SRR6827955	seedling	L 127		1	TRUE	14982213	300
SRR6827956	seedling	PHN73		1	TRUE	13121621	300
SRR6827957	seedling	BSSSC0_015		1	TRUE	13279206	300
SRR6827958	seedling	BSSSC0_055		1	TRUE	10743737	300
SRR6827959	seedling	PHB09		1	TRUE	13087718	300
SRR6827960	seedling	LH211		1	TRUE	12960769	300
