SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR1507198	leaf	B73	T084	1	TRUE	227896258	202
SRR1507199	leaf	B73	T096	1	TRUE	281029167	202
SRR1507200	leaf	B73	T108	1	TRUE	217401796	202
SRR1507201	leaf	B73	T120	1	TRUE	243642414	202
SRR1507202	leaf	B73	T132	1	TRUE	238676908	202
SRR1507203	leaf	B73	T144	1	TRUE	269072123	202
SRR1507204	leaf	B73	T156	1	TRUE	224336322	202
SRR1507205	leaf	B73	T168	1	TRUE	235417723	202
SRR1507206	leaf	B73	T192	1	TRUE	243456912	202
