SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR1168421	embryo	B73	12DAP	1	m01	TRUE	7546433	200
SRR1168422	embryo	B73	14DAP	1	m02	TRUE	13094144	202
SRR1168423	embryo	B73	16DAP	1	m03	TRUE	15694676	202
SRR1168424	embryo	B73	18DAP	1	m04	TRUE	5254129	200
SRR1168429	embryo	B73	24DAP	1	m05	TRUE	9233219	200
SRR1168430	embryo	B73	20DAP	1	m06	TRUE	9445342	202
SRR1168431	embryo	B73	26DAP	1	m07	TRUE	10504326	200
SRR1168432	embryo	B73	28DAP	1	m08	TRUE	16952402	202
SRR1168434	embryo	B73	30DAP	1	m09	TRUE	18239735	202
SRR1168435	embryo	B73	32DAP	1	m10	TRUE	14376984	202
SRR1168436	embryo	B73	34DAP	1	m11	TRUE	23651371	202
SRR1168437	embryo	B73	36DAP	1	m12	TRUE	15817589	202
SRR1169626	endosperm	B73	6DAP	1	m13	TRUE	13201493	200
SRR1169627	endosperm	B73	8DAP	1	m14	TRUE	8887112	200
SRR1169628	endosperm	B73	10DAP	1	m15	TRUE	24344621	202
SRR1169629	endosperm	B73	12DAP	1	m16	TRUE	17496530	202
SRR1169630	endosperm	B73	12DAP	2	m16	TRUE	9577967	200
SRR1169631	endosperm	B73	14DAP	1	m17	TRUE	27366862	202
SRR1169632	endosperm	B73	14DAP	2	m17	TRUE	10481190	200
SRR1169633	endosperm	B73	16DAP	1	m18	TRUE	25171695	202
SRR1169634	endosperm	B73	18DAP	1	m19	TRUE	22808957	202
SRR1169635	endosperm	B73	18DAP	2	m19	TRUE	7491638	200
SRR1169636	endosperm	B73	20DAP	1	m20	TRUE	17817227	202
SRR1169637	endosperm	B73	22DAP	1	m21	TRUE	16399234	202
SRR1169639	endosperm	B73	24DAP	1	m22	TRUE	21294938	202
SRR1169640	endosperm	B73	24DAP	2	m22	TRUE	10127909	200
SRR1169641	endosperm	B73	26DAP	1	m23	TRUE	6357574	200
SRR1169642	endosperm	B73	28DAP	1	m24	TRUE	12856719	202
SRR1169643	endosperm	B73	30DAP	1	m25	TRUE	20267718	202
SRR1169644	endosperm	B73	32DAP	1	m26	TRUE	18975289	202
SRR1169645	endosperm	B73	34DAP	1	m27	TRUE	12415489	202
SRR1169646	endosperm	B73	36DAP	1	m28	TRUE	13208903	202
SRR1169647	endosperm	B73	38DAP	1	m29	TRUE	15894218	202
SRR1169648	seed	B73	0DAP	1	m30	TRUE	15933420	202
SRR1169649	seed	B73	2DAP	1	m31	TRUE	16005378	202
SRR1169650	seed	B73	3DAP	1	m32	TRUE	10192726	200
SRR1169651	seed	B73	4DAP	1	m33	TRUE	15998935	202
SRR1169652	seed	B73	4DAP	2	m33	TRUE	8889906	200
SRR1169653	seed	B73	8DAP	1	m34	TRUE	18002641	202
SRR1169654	seed	B73	10DAP	1	m35	TRUE	13766712	202
SRR1169655	seed	B73	12DAP	1	m36	TRUE	17624495	202
SRR1170937	seed	B73	16DAP	1	m37	TRUE	15103700	202
SRR1170938	seed	B73	16DAP	2	m37	TRUE	6092339	200
SRR1170939	seed	B73	18DAP	1	m38	TRUE	18132072	202
SRR1170940	seed	B73	18DAP	2	m38	TRUE	10990444	200
SRR1170941	seed	B73	20DAP	1	m39	TRUE	12760630	202
SRR1170942	seed	B73	20DAP	2	m39	TRUE	9891584	200
SRR1170943	seed	B73	22DAP	1	m40	TRUE	12276187	202
SRR1170944	seed	B73	24DAP	1	m41	TRUE	20045789	202
SRR1170945	seed	B73	24DAP	2	m41	TRUE	9542764	200
SRR1170946	seed	B73	28DAP	1	m42	TRUE	15625548	202
SRR1170947	seed	B73	30DAP	1	m43	TRUE	13416424	202
SRR1170948	seed	B73	32DAP	1	m44	TRUE	17771733	202
SRR1170949	seed	B73	34DAP	1	m45	TRUE	13321618	202
SRR1170950	seed	B73	36DAP	1	m46	TRUE	11680905	202
SRR1170951	seed	B73	38DAP	1	m47	TRUE	13145403	202
SRR1170952	seed	B73	6DAP	1	m48	TRUE	16071202	202
SRR1170953	seed	B73	26DAP	1	m49	TRUE	14612015	202
SRR1170954	seed	B73	26DAP	2	m49	TRUE	5831321	200
SRR1170972	embryo	B73	22DAP	1	m50	TRUE	17613539	202
SRR1170973	embryo	B73	22DAP	2	m50	TRUE	10048381	200
SRR1170974	embryo	B73	10DAP	1	m51	TRUE	14355495	202
SRR1170979	embryo	B73	38DAP	1	m52	TRUE	15578669	202
SRR1522119	seed	B73	14DAP	1	m53	TRUE	19970576	202
SRR1522125	seed	B73	14DAP	2	m53	TRUE	8488231	200
