SampleID	Tissue	Genotype	Treatment	Replicate	paired
SRR1515363	seedling_v2	GH110		1	FALSE
SRR1515364	seedling_v2	GH111		1	FALSE
SRR1515365	seedling_v2	GH112		1	FALSE
SRR1515366	seedling_v2	GH113		1	FALSE
SRR1515367	seedling_v2	GH114		1	FALSE
SRR1515368	seedling_v2	GH115		1	FALSE
SRR1515369	seedling_v2	GH117		1	FALSE
SRR1515370	seedling_v2	GH118		1	FALSE
SRR1515371	seedling_v2	GH119		1	FALSE
SRR1515373	seedling_v2	GH121		1	FALSE
SRR1515374	seedling_v2	GH122		1	FALSE
SRR1515375	seedling_v2	GH125		1	FALSE
SRR1515377	seedling_v2	GH127		1	FALSE
SRR1515378	seedling_v2	GH130		1	FALSE
SRR1515379	seedling_v2	GH133		1	FALSE
SRR1515380	seedling_v2	GH134		1	FALSE
SRR1515381	seedling_v2	GH135		1	FALSE
SRR1515382	seedling_v2	GH136		1	FALSE
SRR1515383	seedling_v2	GH140		1	FALSE
SRR1515384	seedling_v2	GH141		1	FALSE
SRR1515385	seedling_v2	GH143		1	FALSE
SRR1515386	seedling_v2	GH145		1	FALSE
SRR1515387	seedling_v2	GH148		1	FALSE
SRR1515389	seedling_v2	GH152		1	FALSE
SRR1515390	seedling_v2	GH153		1	FALSE
SRR1515391	seedling_v2	GH154		1	FALSE
SRR1515392	seedling_v2	GH155		1	FALSE
SRR1515393	seedling_v2	GH157		1	FALSE
SRR1515394	seedling_v2	GH160		1	FALSE
SRR1515395	seedling_v2	GH161		1	FALSE
SRR1515396	seedling_v2	GH162		1	FALSE
SRR1515397	seedling_v2	GH164		1	FALSE
SRR1515398	seedling_v2	GH165		1	FALSE
SRR1515399	seedling_v2	GH167		1	FALSE
SRR1515400	seedling_v2	GH168		1	FALSE
SRR1515401	seedling_v2	GH170		1	FALSE
SRR1515402	seedling_v2	GH171		1	FALSE
SRR1515403	seedling_v2	GH172		1	FALSE
SRR1515404	seedling_v2	GH173		1	FALSE
SRR1515405	seedling_v2	GH174		1	FALSE
SRR1515406	seedling_v2	GH176		1	FALSE
SRR1515407	seedling_v2	GH177		1	FALSE
SRR1515410	seedling_v2	GH180		1	FALSE
SRR1515411	seedling_v2	GH182		1	FALSE
SRR1515412	seedling_v2	GH183		1	FALSE
SRR1515414	seedling_v2	GH186		1	FALSE
SRR1515415	seedling_v2	GH187		1	FALSE
SRR1515416	seedling_v2	GH188		1	FALSE
SRR1515417	seedling_v2	GH189		1	FALSE
SRR1515419	seedling_v2	GH193		1	FALSE
SRR1515420	seedling_v2	GH194		1	FALSE
SRR1515421	seedling_v2	GH197		1	FALSE
SRR1515422	seedling_v2	GH198		1	FALSE
SRR1515423	seedling_v2	GH200		1	FALSE
SRR1515424	seedling_v2	GH202		1	FALSE
SRR1515425	seedling_v2	GH203		1	FALSE
SRR1515426	seedling_v2	GH204		1	FALSE
SRR1515427	seedling_v2	GH205		1	FALSE
SRR1515428	seedling_v2	GH206		1	FALSE
SRR1515429	seedling_v2	GH207		1	FALSE
SRR1515430	seedling_v2	GH208		1	FALSE
SRR1515431	seedling_v2	GH210		1	FALSE
SRR1515432	seedling_v2	GH211		1	FALSE
SRR1515433	seedling_v2	GH213		1	FALSE
SRR1515434	seedling_v2	GH214		1	FALSE
SRR1515435	seedling_v2	GH216		1	FALSE
SRR1515436	seedling_v2	GH218		1	FALSE
SRR1515437	seedling_v2	GH219		1	FALSE
SRR1515438	seedling_v2	GH220		1	FALSE
SRR1515439	seedling_v2	GH221		1	FALSE
SRR1515440	seedling_v2	GH224		1	FALSE
SRR1515441	seedling_v2	GH225		1	FALSE
SRR1515442	seedling_v2	GH226		1	FALSE
SRR1515443	seedling_v2	GH227		1	FALSE
SRR1515444	seedling_v2	GH228		1	FALSE
SRR1515445	seedling_v2	GH229		1	FALSE
SRR1515446	seedling_v2	GH231		1	FALSE
SRR1515447	seedling_v2	GH232		1	FALSE
SRR1515448	seedling_v2	GH233		1	FALSE
SRR1515449	seedling_v2	GH234		1	FALSE
SRR1515450	seedling_v2	GH236		1	FALSE
SRR1515451	seedling_v2	GH238		1	FALSE
SRR1515452	seedling_v2	GH239		1	FALSE
SRR1515453	seedling_v2	GH240		1	FALSE
SRR1515454	seedling_v2	GH241		1	FALSE
SRR1515455	seedling_v2	GH244		1	FALSE
SRR1515456	seedling_v2	GH253		1	FALSE
SRR1515457	seedling_v2	GH254		1	FALSE
SRR1515458	seedling_v2	GH255		1	FALSE
SRR1515459	seedling_v2	GH257		1	FALSE
SRR1515460	seedling_v2	GH258		1	FALSE
SRR1515461	seedling_v2	GH259		1	FALSE
SRR1515462	seedling_v2	GH261		1	FALSE
SRR1515463	seedling_v2	GH262		1	FALSE
SRR1515464	seedling_v2	GH263		1	FALSE
SRR1515465	seedling_v2	GH264		1	FALSE
SRR1515466	seedling_v2	GH265		1	FALSE
SRR1515467	seedling_v2	GH266		1	FALSE
SRR1515468	seedling_v2	GH267		1	FALSE
SRR1515469	seedling_v2	GH268		1	FALSE
SRR1515470	seedling_v2	GH269		1	FALSE
SRR1515471	seedling_v2	GH270		1	FALSE
SRR1515472	seedling_v2	GH273		1	FALSE
SRR1515473	seedling_v2	GH274		1	FALSE
SRR1515474	seedling_v2	GH276		1	FALSE
SRR1515475	seedling_v2	GH277		1	FALSE
SRR1515477	seedling_v2	GH280		1	FALSE
SRR1515478	seedling_v2	GH281		1	FALSE
SRR1515480	seedling_v2	GH285		1	FALSE
SRR1515481	seedling_v2	GH286		1	FALSE
SRR1515482	seedling_v2	GH288		1	FALSE
SRR1515483	seedling_v2	GH289		1	FALSE
SRR1515484	seedling_v2	GH290		1	FALSE
SRR1515485	seedling_v2	GH291		1	FALSE
SRR1515486	seedling_v2	GH292		1	FALSE
SRR1515487	seedling_v2	GH294		1	FALSE
SRR1515488	seedling_v2	GH295		1	FALSE
SRR1515489	seedling_v2	GH297		1	FALSE
SRR1515491	seedling_v2	GH299		1	FALSE
SRR1515492	seedling_v2	GH300		1	FALSE
SRR1515493	seedling_v2	GH301		1	FALSE
SRR1515494	seedling_v2	GH302		1	FALSE
SRR1515495	seedling_v2	GH303		1	FALSE
SRR1515496	seedling_v2	GH304		1	FALSE
SRR1515497	seedling_v2	GH305		1	FALSE
SRR1515498	seedling_v2	GH306		1	FALSE
SRR1515499	seedling_v2	GH307		1	FALSE
SRR1515500	seedling_v2	GH308		1	FALSE
SRR1515501	seedling_v2	GH309		1	FALSE
SRR1515502	seedling_v2	GH311		1	FALSE
SRR1515503	seedling_v2	GH312		1	FALSE
SRR1515504	seedling_v2	GH313		1	FALSE
SRR1515505	seedling_v2	GH314		1	FALSE
SRR1515506	seedling_v2	GH315		1	FALSE
SRR1515507	seedling_v2	GH316		1	FALSE
SRR1515508	seedling_v2	GH318		1	FALSE
SRR1515509	seedling_v2	GH320		1	FALSE
SRR1515510	seedling_v2	GH321		1	FALSE
SRR1515511	seedling_v2	GH322		1	FALSE
SRR1515512	seedling_v2	GH323		1	FALSE
SRR1515513	seedling_v2	GH324		1	FALSE
SRR1515515	seedling_v2	GH328		1	FALSE
SRR1515516	seedling_v2	GH330		1	FALSE
SRR1515517	seedling_v2	GH331		1	FALSE
SRR1515518	seedling_v2	GH332		1	FALSE
SRR1515519	seedling_v2	GH333		1	FALSE
SRR1515520	seedling_v2	GH336		1	FALSE
SRR1515521	seedling_v2	GH338		1	FALSE
SRR1515522	seedling_v2	GH339		1	FALSE
SRR1515523	seedling_v2	GH341		1	FALSE
SRR1515524	seedling_v2	GH343		1	FALSE
SRR1515525	seedling_v2	GH345		1	FALSE
SRR1515526	seedling_v2	GH347		1	FALSE
SRR1515527	seedling_v2	GH348		1	FALSE
SRR1515528	seedling_v2	GH349		1	FALSE
SRR1515529	seedling_v2	GH350		1	FALSE
SRR1515530	seedling_v2	GH351		1	FALSE
SRR1515531	seedling_v2	GH353		1	FALSE
SRR1515532	seedling_v2	GH354		1	FALSE
SRR1515533	seedling_v2	GH355		1	FALSE
SRR1515534	seedling_v2	GH356		1	FALSE
SRR1515535	seedling_v2	GH357		1	FALSE
SRR1515536	seedling_v2	GH359		1	FALSE
SRR1515537	seedling_v2	GH360		1	FALSE
SRR1515538	seedling_v2	GH361		1	FALSE
SRR1515539	seedling_v2	GH363		1	FALSE
SRR1515540	seedling_v2	GH365		1	FALSE
SRR1515541	seedling_v2	GH366		1	FALSE
SRR1515542	seedling_v2	GH367		1	FALSE
SRR1515543	seedling_v2	GH370		1	FALSE
SRR1515544	seedling_v2	GH371		1	FALSE
SRR1515545	seedling_v2	GH373		1	FALSE
SRR1515546	seedling_v2	GH374		1	FALSE
SRR1515547	seedling_v2	GH376		1	FALSE
SRR1515548	seedling_v2	GH378		1	FALSE
SRR1515549	seedling_v2	GH380		1	FALSE
SRR1515550	seedling_v2	GH381		1	FALSE
SRR1515551	seedling_v2	GH383		1	FALSE
SRR1515552	seedling_v2	GH384		1	FALSE
SRR1515553	seedling_v2	GH385		1	FALSE
SRR1515554	seedling_v2	GH386		1	FALSE
SRR1515555	seedling_v2	GH387		1	FALSE
SRR1515556	seedling_v2	GH388		1	FALSE
SRR1515557	seedling_v2	GH389		1	FALSE
SRR1515558	seedling_v2	GH390		1	FALSE
SRR1515559	seedling_v2	GH392		1	FALSE
SRR1515560	seedling_v2	GH397		1	FALSE
SRR1515561	seedling_v2	GH399		1	FALSE
SRR1515562	seedling_v2	GH400		1	FALSE
SRR1515563	seedling_v2	GH401		1	FALSE
SRR1515564	seedling_v2	GH402		1	FALSE
SRR1515565	seedling_v2	GH403		1	FALSE
SRR1515566	seedling_v2	GH404		1	FALSE
SRR1515567	seedling_v2	GH405		1	FALSE
SRR1515568	seedling_v2	GH406		1	FALSE
SRR1515569	seedling_v2	GH407		1	FALSE
SRR1515570	seedling_v2	GH408		1	FALSE
SRR1515571	seedling_v2	GH409		1	FALSE
SRR1515572	seedling_v2	GH410		1	FALSE
SRR1515573	seedling_v2	GH411		1	FALSE
SRR1515574	seedling_v2	GH412		1	FALSE
SRR1515575	seedling_v2	GH413		1	FALSE
SRR1515576	seedling_v2	GH414		1	FALSE
SRR1515577	seedling_v2	GH415		1	FALSE
SRR1515578	seedling_v2	GH416		1	FALSE
SRR1515579	seedling_v2	GH418		1	FALSE
SRR1515580	seedling_v2	GH420		1	FALSE
SRR1515581	seedling_v2	GH421		1	FALSE
SRR1515582	seedling_v2	GH422		1	FALSE
SRR1515583	seedling_v2	GH423		1	FALSE
SRR1515584	seedling_v2	GH424		1	FALSE
SRR1515585	seedling_v2	GH425		1	FALSE
SRR1515586	seedling_v2	GH426		1	FALSE
SRR1515587	seedling_v2	GH427		1	FALSE
SRR1515588	seedling_v2	GH428		1	FALSE
SRR1515589	seedling_v2	GH432		1	FALSE
SRR1515590	seedling_v2	GH434		1	FALSE
SRR1515591	seedling_v2	GH436		1	FALSE
SRR1515592	seedling_v2	GH438		1	FALSE
SRR1515593	seedling_v2	GH439		1	FALSE
SRR1515594	seedling_v2	GH442		1	FALSE
SRR1515595	seedling_v2	GH444		1	FALSE
SRR1515597	seedling_v2	GH446		1	FALSE
SRR1515598	seedling_v2	GH447		1	FALSE
SRR1515599	seedling_v2	GH448		1	FALSE
SRR1515601	seedling_v2	GH453		1	FALSE
SRR1515602	seedling_v2	GH455		1	FALSE
SRR1515603	seedling_v2	GH456		1	FALSE
SRR1515604	seedling_v2	GH457		1	FALSE
SRR1515605	seedling_v2	GH458		1	FALSE
SRR1515606	seedling_v2	GH460		1	FALSE
SRR1515608	seedling_v2	GH463		1	FALSE
SRR1515609	seedling_v2	GH464		1	FALSE
SRR1515610	seedling_v2	GH465		1	FALSE
SRR1515611	seedling_v2	GH466		1	FALSE
SRR1515612	seedling_v2	GH467		1	FALSE
SRR1515613	seedling_v2	GH468		1	FALSE
SRR1515614	seedling_v2	GH469		1	FALSE
SRR1515615	seedling_v2	GH470		1	FALSE
SRR1515616	seedling_v2	GH471		1	FALSE
SRR1515617	seedling_v2	GH472		1	FALSE
SRR1515618	seedling_v2	GH473		1	FALSE
SRR1515619	seedling_v2	GH474		1	FALSE
SRR1515620	seedling_v2	GH475		1	FALSE
SRR1515621	seedling_v2	GH477		1	FALSE
SRR1515622	seedling_v2	GH478		1	FALSE
SRR1515623	seedling_v2	GH479		1	FALSE
SRR1515624	seedling_v2	GH480		1	FALSE
SRR1515625	seedling_v2	GH481		1	FALSE
SRR1515626	seedling_v2	GH482		1	FALSE
SRR1515627	seedling_v2	GH484		1	FALSE
SRR1515628	seedling_v2	GH485		1	FALSE
SRR1515629	seedling_v2	GH487		1	FALSE
SRR1515630	seedling_v2	GH489		1	FALSE
SRR1515631	seedling_v2	GH490		1	FALSE
SRR1515633	seedling_v2	GH493		1	FALSE
SRR1515634	seedling_v2	GH495		1	FALSE
SRR1515635	seedling_v2	GH496		1	FALSE
SRR1515636	seedling_v2	GH498		1	FALSE
SRR1515637	seedling_v2	GH500		1	FALSE
SRR1515638	seedling_v2	GH501		1	FALSE
SRR1515640	seedling_v2	GH505		1	FALSE
SRR1515641	seedling_v2	GH507		1	FALSE
SRR1515642	seedling_v2	GH508		1	FALSE
SRR1515643	seedling_v2	GH509		1	FALSE
SRR1515644	seedling_v2	GH512		1	FALSE
SRR1515645	seedling_v2	GH513		1	FALSE
SRR1515646	seedling_v2	GH514		1	FALSE
SRR1515647	seedling_v2	GH515		1	FALSE
SRR1515648	seedling_v2	GH516		1	FALSE
SRR1515649	seedling_v2	GH517		1	FALSE
SRR1515650	seedling_v2	GH518		1	FALSE
SRR1515651	seedling_v2	GH520		1	FALSE
SRR1515652	seedling_v2	GH521		1	FALSE
SRR1515653	seedling_v2	GH522		1	FALSE
SRR1515654	seedling_v2	GH524		1	FALSE
SRR1515655	seedling_v2	GH525		1	FALSE
SRR1515656	seedling_v2	GH527		1	FALSE
SRR1515657	seedling_v2	GH528		1	FALSE
SRR1515658	seedling_v2	GH530		1	FALSE
SRR1515659	seedling_v2	GH531		1	FALSE
SRR1515660	seedling_v2	GH532		1	FALSE
SRR1515661	seedling_v2	GH534		1	FALSE
SRR1515662	seedling_v2	GH535		1	FALSE
SRR1515663	seedling_v2	GH537		1	FALSE
SRR1515664	seedling_v2	GH538		1	FALSE
SRR1515665	seedling_v2	GH540		1	FALSE
SRR1515666	seedling_v2	GH541		1	FALSE
SRR1515667	seedling_v2	GH542		1	FALSE
SRR1515668	seedling_v2	GH543		1	FALSE
SRR1515669	seedling_v2	GH545		1	FALSE
SRR1515670	seedling_v2	GH546		1	FALSE
SRR1515671	seedling_v2	GH548		1	FALSE
SRR1515672	seedling_v2	GH551		1	FALSE
SRR1515673	seedling_v2	GH552		1	FALSE
SRR1515674	seedling_v2	GH553		1	FALSE
SRR1515675	seedling_v2	GH554		1	FALSE
SRR1515676	seedling_v2	GH557		1	FALSE
SRR1515677	seedling_v2	GH558		1	FALSE
SRR1515678	seedling_v2	GH559		1	FALSE
SRR1515679	seedling_v2	GH560		1	FALSE
SRR1515680	seedling_v2	GH561		1	FALSE
SRR1515681	seedling_v2	GH562		1	FALSE
SRR1515682	seedling_v2	GH563		1	FALSE
SRR1515683	seedling_v2	GH564		1	FALSE
SRR1515684	seedling_v2	GH565		1	FALSE
SRR1515685	seedling_v2	GH566		1	FALSE
SRR1515687	seedling_v2	GH570		1	FALSE
SRR1515688	seedling_v2	GH571		1	FALSE
SRR1515690	seedling_v2	GH573		1	FALSE
SRR1515691	seedling_v2	GH576		1	FALSE
SRR1515692	seedling_v2	GH578		1	FALSE
SRR1515693	seedling_v2	GH582		1	FALSE
SRR1515694	seedling_v2	GH584		1	FALSE
SRR1515695	seedling_v2	GH585		1	FALSE
SRR1515696	seedling_v2	GH586		1	FALSE
SRR1515697	seedling_v2	GH587		1	FALSE
SRR1515698	seedling_v2	GH588		1	FALSE
SRR1515699	seedling_v2	GH589		1	FALSE
SRR1515700	seedling_v2	GH590		1	FALSE
SRR1515701	seedling_v2	GH591		1	FALSE
SRR1515702	seedling_v2	GH593		1	FALSE
SRR1515703	seedling_v2	GH595		1	FALSE
SRR1515704	seedling_v2	GH596		1	FALSE
SRR1515705	seedling_v2	GH597		1	FALSE
SRR1515706	seedling_v2	GH600		1	FALSE
SRR1515707	seedling_v2	GH601		1	FALSE
SRR1515708	seedling_v2	GH602		1	FALSE
SRR1515709	seedling_v2	GH603		1	FALSE
SRR1515710	seedling_v2	GH604		1	FALSE
SRR1515711	seedling_v2	GH605		1	FALSE
SRR1515712	seedling_v2	GH606		1	FALSE
SRR1515713	seedling_v2	GH607		1	FALSE
SRR1515714	seedling_v2	GH608		1	FALSE
SRR1515715	seedling_v2	GH609		1	FALSE
SRR1515716	seedling_v2	GH612		1	FALSE
SRR1515717	seedling_v2	GH613		1	FALSE
SRR1515718	seedling_v2	GH614		1	FALSE
SRR1515719	seedling_v2	GH615		1	FALSE
SRR1515720	seedling_v2	GH616		1	FALSE
SRR1515721	seedling_v2	GH617		1	FALSE
SRR1515722	seedling_v2	GH619		1	FALSE
SRR1515723	seedling_v2	GH620		1	FALSE
SRR1515724	seedling_v2	GH621		1	FALSE
SRR1515725	seedling_v2	GH623		1	FALSE
SRR1515726	seedling_v2	GH624		1	FALSE
SRR1515727	seedling_v2	GH625		1	FALSE
SRR1515728	seedling_v2	GH626		1	FALSE
SRR1515729	seedling_v2	GH628		1	FALSE
SRR1515730	seedling_v2	GH630		1	FALSE
SRR1515731	seedling_v2	GH631		1	FALSE
SRR1515732	seedling_v2	GH632		1	FALSE
SRR1515733	seedling_v2	GH633		1	FALSE
SRR1515734	seedling_v2	GH634		1	FALSE
SRR1515735	seedling_v2	GH636		1	FALSE
SRR1515736	seedling_v2	GH638		1	FALSE
SRR1515737	seedling_v2	GH639		1	FALSE
SRR1515738	seedling_v2	GH640		1	FALSE
SRR1515739	seedling_v2	GH641		1	FALSE
SRR1515740	seedling_v2	GH642		1	FALSE
SRR1515741	seedling_v2	GH643		1	FALSE
SRR1515742	seedling_v2	GH645		1	FALSE
SRR1515743	seedling_v2	GH646		1	FALSE
SRR1515744	seedling_v2	GH648		1	FALSE
SRR1515745	seedling_v2	GH649		1	FALSE
SRR1515746	seedling_v2	GH650		1	FALSE
SRR1515747	seedling_v2	GH651		1	FALSE
SRR1515748	seedling_v2	GH652		1	FALSE
SRR1515749	seedling_v2	GH653		1	FALSE
SRR1515750	seedling_v2	GH658		1	FALSE
SRR1515751	seedling_v2	GH659		1	FALSE
SRR1515752	seedling_v2	GH661		1	FALSE
SRR1515753	seedling_v2	GH662		1	FALSE
SRR1515754	seedling_v2	GH664		1	FALSE
SRR1515755	seedling_v2	GH665		1	FALSE
SRR1515756	seedling_v2	GH666		1	FALSE
SRR1515757	seedling_v2	GH668		1	FALSE
SRR1515758	seedling_v2	GH670		1	FALSE
SRR1515759	seedling_v2	GH671		1	FALSE
SRR1515760	seedling_v2	GH674		1	FALSE
SRR1515761	seedling_v2	GH676		1	FALSE
SRR1515762	seedling_v2	GH678		1	FALSE
SRR1515763	seedling_v2	GH679		1	FALSE
SRR1515764	seedling_v2	GH681		1	FALSE
SRR1515765	seedling_v2	GH683		1	FALSE
SRR1515766	seedling_v2	GH684		1	FALSE
SRR1515767	seedling_v2	GH685		1	FALSE
SRR1515768	seedling_v2	GH686		1	FALSE
SRR1515769	seedling_v2	GH687		1	FALSE
SRR1515771	seedling_v2	GH691		1	FALSE
SRR1515772	seedling_v2	GH692		1	FALSE
SRR1515773	seedling_v2	GH693		1	FALSE
SRR1515774	seedling_v2	GH694		1	FALSE
SRR1515775	seedling_v2	GH696		1	FALSE
SRR1515776	seedling_v2	GH697		1	FALSE
SRR1515777	seedling_v2	GH698		1	FALSE
SRR1515778	seedling_v2	GH699		1	FALSE
SRR1515779	seedling_v2	GH700		1	FALSE
SRR1515780	seedling_v2	GH701		1	FALSE
SRR1515781	seedling_v2	GH702		1	FALSE
SRR1515782	seedling_v2	GH704		1	FALSE
SRR1515783	seedling_v2	GH705		1	FALSE
SRR1515784	seedling_v2	GH707		1	FALSE
SRR1515785	seedling_v2	GH708		1	FALSE
SRR1515786	seedling_v2	GH709		1	FALSE
SRR1515787	seedling_v2	GH716		1	FALSE
SRR1515788	seedling_v2	GH717		1	FALSE
SRR1515789	seedling_v2	GH718		1	FALSE
SRR1515790	seedling_v2	GH719		1	FALSE
SRR1515791	seedling_v2	GH720		1	FALSE
SRR1515792	seedling_v2	GH721		1	FALSE
SRR1515793	seedling_v2	GH722		1	FALSE
SRR1515794	seedling_v2	GH724		1	FALSE
SRR1515795	seedling_v2	GH725		1	FALSE
SRR1515796	seedling_v2	GH726		1	FALSE
SRR1515797	seedling_v2	GH727		1	FALSE
SRR1515798	seedling_v2	GH728		1	FALSE
SRR1515799	seedling_v2	GH730		1	FALSE
SRR1515800	seedling_v2	GH731		1	FALSE
SRR1515801	seedling_v2	GH733		1	FALSE
SRR1515802	seedling_v2	GH734		1	FALSE
SRR1515803	seedling_v2	GH736		1	FALSE
SRR1515804	seedling_v2	GH737		1	FALSE
SRR1515805	seedling_v2	GH738		1	FALSE
SRR1515806	seedling_v2	GH739		1	FALSE
SRR1515807	seedling_v2	GH741		1	FALSE
SRR1515808	seedling_v2	GH742		1	FALSE
SRR1515809	seedling_v2	GH745		1	FALSE
SRR1515810	seedling_v2	GH746		1	FALSE
SRR1515811	seedling_v2	GH747		1	FALSE
SRR1515812	seedling_v2	GH748		1	FALSE
SRR1515813	seedling_v2	GH749		1	FALSE
SRR1515814	seedling_v2	GH750		1	FALSE
SRR1515815	seedling_v2	GH752		1	FALSE
SRR1515816	seedling_v2	GH754		1	FALSE
SRR1515817	seedling_v2	GH756		1	FALSE
SRR1515818	seedling_v2	GH757		1	FALSE
SRR1515819	seedling_v2	GH759		1	FALSE
SRR1515820	seedling_v2	GH760		1	FALSE
SRR1515822	seedling_v2	GH762		1	FALSE
SRR1515823	seedling_v2	GH763		1	FALSE
SRR1515824	seedling_v2	GH764		1	FALSE
SRR1515825	seedling_v2	GH765		1	FALSE
SRR1515826	seedling_v2	GH766		1	FALSE
SRR1515827	seedling_v2	GH767		1	FALSE
SRR1515828	seedling_v2	GH769		1	FALSE
SRR1515829	seedling_v2	GH770		1	FALSE
SRR1515830	seedling_v2	GH771		1	FALSE
SRR1515831	seedling_v2	GH773		1	FALSE
SRR1515832	seedling_v2	GH774		1	FALSE
SRR1515833	seedling_v2	GH775		1	FALSE
SRR1515834	seedling_v2	GH777		1	FALSE
SRR1515835	seedling_v2	GH778		1	FALSE
SRR1515836	seedling_v2	GH782		1	FALSE
SRR1515837	seedling_v2	GH783		1	FALSE
SRR1515838	seedling_v2	GH784		1	FALSE
SRR1515839	seedling_v2	GH785		1	FALSE
SRR1515840	seedling_v2	GH786		1	FALSE
SRR1515841	seedling_v2	GH787		1	FALSE
SRR1515842	seedling_v2	GH790		1	FALSE
SRR1515843	seedling_v2	GH792		1	FALSE
SRR1515844	seedling_v2	GH794		1	FALSE
SRR1515845	seedling_v2	GH796		1	FALSE
SRR1515846	seedling_v2	GH797		1	FALSE
SRR1515847	seedling_v2	GH798		1	FALSE
SRR1515849	seedling_v2	GH803		1	FALSE
SRR1515850	seedling_v2	GH804		1	FALSE
SRR1515851	seedling_v2	GH805		1	FALSE
SRR1515852	seedling_v2	GH806		1	FALSE
SRR1515853	seedling_v2	GH808		1	FALSE
SRR1515854	seedling_v2	GH810		1	FALSE
SRR1515855	seedling_v2	GH811		1	FALSE
SRR1515856	seedling_v2	GH812		1	FALSE
SRR1515857	seedling_v2	GH814		1	FALSE
SRR1515858	seedling_v2	GH815		1	FALSE
SRR1515859	seedling_v2	GH816		1	FALSE
SRR1515860	seedling_v2	GH817		1	FALSE
SRR1515861	seedling_v2	GH819		1	FALSE
SRR1515862	seedling_v2	GH820		1	FALSE
SRR1515863	seedling_v2	GH821		1	FALSE
SRR1515864	seedling_v2	GH824		1	FALSE
SRR1515865	seedling_v2	GH828		1	FALSE
SRR1515866	seedling_v2	GH829		1	FALSE
SRR1515867	seedling_v2	GH830		1	FALSE
SRR1515868	seedling_v2	GH831		1	FALSE
SRR1515869	seedling_v2	GH833		1	FALSE
