SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR1016026	endosperm	B73xKi11		1	m1	TRUE	117047826	200
SRR1016209	endosperm	B73xOh43		1	m2	TRUE	114069200	200
SRR1016213	endosperm	Ki11xB73		1	m3	TRUE	122891848	200
SRR1016214	endosperm	Ki11xMo17		1	m4	TRUE	122069879	200
SRR1016217	endosperm	Mo17xKi11		1	m5	TRUE	116341679	200
SRR1016220	endosperm	Oh43xMo17		1	m6	TRUE	124948375	200
SRR1016223	endosperm	Oh43xB73		1	m7	TRUE	119224058	200
SRR1016225	endosperm	Mo17xOh43		1	m8	TRUE	107917673	200
SRR1020269	endosperm	B73xKi11		2	m1	TRUE	81078730	100
SRR1020270	endosperm	B73xOh43		2	m2	TRUE	76258876	100
SRR1020271	endosperm	Ki11xB73		2	m3	TRUE	68673995	100
SRR1020275	endosperm	Ki11xMo17		2	m4	TRUE	70061180	100
SRR1020281	endosperm	Oh43xMo17		2	m6	TRUE	83057527	100
SRR1020283	endosperm	Mo17xKi11		2	m5	TRUE	80850704	100
SRR1020284	endosperm	Oh43xB73		2	m7	TRUE	78571885	100
SRR1020285	endosperm	Mo17xOh43		2	m8	TRUE	71381877	100
