mid	gid	funcat	opt
trans-eQTL.hs22	Zm00001d024824		trans-eQTL
trans-eQTL.hs22	Zm00001d027877		trans-eQTL
trans-eQTL.hs22	Zm00001d003779		trans-eQTL
trans-eQTL.hs22	Zm00001d023810		trans-eQTL
trans-eQTL.hs22	Zm00001d052079		trans-eQTL
trans-eQTL.hs22	Zm00001d031028		trans-eQTL
trans-eQTL.hs22	Zm00001d042975		trans-eQTL
trans-eQTL.hs22	Zm00001d025571		trans-eQTL
trans-eQTL.hs22	Zm00001d011405		trans-eQTL
trans-eQTL.hs22	Zm00001d018198		trans-eQTL
trans-eQTL.hs22	Zm00001d021802		trans-eQTL
trans-eQTL.hs22	Zm00001d049265		trans-eQTL
trans-eQTL.hs22	Zm00001d028709		trans-eQTL
trans-eQTL.hs22	Zm00001d045735		trans-eQTL
trans-eQTL.hs22	Zm00001d005047		trans-eQTL
trans-eQTL.hs22	Zm00001d025721		trans-eQTL
trans-eQTL.hs22	Zm00001d037550		trans-eQTL
trans-eQTL.hs22	Zm00001d017620		trans-eQTL
trans-eQTL.hs22	Zm00001d030250		trans-eQTL
trans-eQTL.hs22	Zm00001d039675		trans-eQTL
trans-eQTL.hs22	Zm00001d048117		trans-eQTL
trans-eQTL.hs22	Zm00001d029164		trans-eQTL
trans-eQTL.hs22	Zm00001d032798		trans-eQTL
trans-eQTL.hs22	Zm00001d016036		trans-eQTL
trans-eQTL.hs22	Zm00001d031727		trans-eQTL
trans-eQTL.hs22	Zm00001d014553		trans-eQTL
trans-eQTL.hs22	Zm00001d017677		trans-eQTL
trans-eQTL.hs22	Zm00001d048046		trans-eQTL
trans-eQTL.hs22	Zm00001d048531		trans-eQTL
trans-eQTL.hs22	Zm00001d029012		trans-eQTL
trans-eQTL.hs22	Zm00001d051080		trans-eQTL
trans-eQTL.hs22	Zm00001d034965		trans-eQTL
trans-eQTL.hs22	Zm00001d002143		trans-eQTL
trans-eQTL.hs22	Zm00001d019249		trans-eQTL
trans-eQTL.hs22	Zm00001d038522		trans-eQTL
trans-eQTL.hs22	Zm00001d026012		trans-eQTL
trans-eQTL.hs22	Zm00001d051658		trans-eQTL
trans-eQTL.hs22	Zm00001d033652		trans-eQTL
trans-eQTL.hs22	Zm00001d020957		trans-eQTL
trans-eQTL.hs22	Zm00001d023677		trans-eQTL
trans-eQTL.hs22	Zm00001d037760		trans-eQTL
trans-eQTL.hs22	Zm00001d007105		trans-eQTL
trans-eQTL.hs22	Zm00001d034067		trans-eQTL
trans-eQTL.hs22	Zm00001d034313		trans-eQTL
trans-eQTL.hs22	Zm00001d013453		trans-eQTL
trans-eQTL.hs22	Zm00001d021739		trans-eQTL
trans-eQTL.hs22	Zm00001d042309		trans-eQTL
trans-eQTL.hs22	Zm00001d014178		trans-eQTL
trans-eQTL.hs22	Zm00001d012699		trans-eQTL
trans-eQTL.hs22	Zm00001d002087		trans-eQTL
trans-eQTL.hs22	Zm00001d051569		trans-eQTL
trans-eQTL.hs22	Zm00001d023839		trans-eQTL
trans-eQTL.hs22	Zm00001d019531		trans-eQTL
trans-eQTL.hs22	Zm00001d011512		trans-eQTL
trans-eQTL.hs22	Zm00001d039283		trans-eQTL
trans-eQTL.hs22	Zm00001d012633		trans-eQTL
trans-eQTL.hs22	Zm00001d003062		trans-eQTL
trans-eQTL.hs22	Zm00001d020963		trans-eQTL
trans-eQTL.hs22	Zm00001d012748		trans-eQTL
trans-eQTL.hs22	Zm00001d018487		trans-eQTL
trans-eQTL.hs22	Zm00001d011457		trans-eQTL
trans-eQTL.hs22	Zm00001d052053		trans-eQTL
trans-eQTL.hs22	Zm00001d023998		trans-eQTL
trans-eQTL.hs22	Zm00001d039634		trans-eQTL
trans-eQTL.hs22	Zm00001d026559		trans-eQTL
trans-eQTL.hs22	Zm00001d036215		trans-eQTL
trans-eQTL.hs22	Zm00001d023868		trans-eQTL
trans-eQTL.hs22	Zm00001d036480		trans-eQTL
trans-eQTL.hs22	Zm00001d002500		trans-eQTL
trans-eQTL.hs22	Zm00001d007307		trans-eQTL
trans-eQTL.hs22	Zm00001d006828		trans-eQTL
trans-eQTL.hs22	Zm00001d006199		trans-eQTL
trans-eQTL.hs22	Zm00001d032198		trans-eQTL
trans-eQTL.hs22	Zm00001d030020		trans-eQTL
trans-eQTL.hs22	Zm00001d018527		trans-eQTL
trans-eQTL.hs22	Zm00001d013873		trans-eQTL
trans-eQTL.hs22	Zm00001d021562		trans-eQTL
trans-eQTL.hs22	Zm00001d012007		trans-eQTL
trans-eQTL.hs22	Zm00001d004127		trans-eQTL
trans-eQTL.hs22	Zm00001d021494		trans-eQTL
trans-eQTL.hs22	Zm00001d014937		trans-eQTL
trans-eQTL.hs22	Zm00001d018045		trans-eQTL
trans-eQTL.hs22	Zm00001d011080		trans-eQTL
trans-eQTL.hs22	Zm00001d016982		trans-eQTL
trans-eQTL.hs22	Zm00001d020901		trans-eQTL
trans-eQTL.hs22	Zm00001d028006		trans-eQTL
trans-eQTL.hs22	Zm00001d011709		trans-eQTL
trans-eQTL.hs22	Zm00001d052758		trans-eQTL
trans-eQTL.hs22	Zm00001d052841		trans-eQTL
trans-eQTL.hs22	Zm00001d024499		trans-eQTL
trans-eQTL.hs22	Zm00001d017765		trans-eQTL
trans-eQTL.hs22	Zm00001d051065		trans-eQTL
trans-eQTL.hs22	Zm00001d052118		trans-eQTL
trans-eQTL.hs22	Zm00001d051923		trans-eQTL
trans-eQTL.hs22	Zm00001d049346		trans-eQTL
trans-eQTL.hs22	Zm00001d047968		trans-eQTL
trans-eQTL.hs22	Zm00001d051789		trans-eQTL
trans-eQTL.hs22	Zm00001d030366		trans-eQTL
trans-eQTL.hs22	Zm00001d027734		trans-eQTL
trans-eQTL.hs22	Zm00001d050910		trans-eQTL
trans-eQTL.hs22	Zm00001d053568		trans-eQTL
trans-eQTL.hs22	Zm00001d023915		trans-eQTL
trans-eQTL.hs22	Zm00001d024832		trans-eQTL
trans-eQTL.hs22	Zm00001d001858		trans-eQTL
trans-eQTL.hs22	Zm00001d030139		trans-eQTL
trans-eQTL.hs22	Zm00001d043244		trans-eQTL
trans-eQTL.hs22	Zm00001d049174		trans-eQTL
trans-eQTL.hs22	Zm00001d021901		trans-eQTL
trans-eQTL.hs22	Zm00001d043724		trans-eQTL
trans-eQTL.hs22	Zm00001d025757		trans-eQTL
trans-eQTL.hs22	Zm00001d021993		trans-eQTL
trans-eQTL.hs22	Zm00001d008977		trans-eQTL
trans-eQTL.hs22	Zm00001d002096		trans-eQTL
trans-eQTL.hs22	Zm00001d002284		trans-eQTL
trans-eQTL.hs22	Zm00001d019358		trans-eQTL
trans-eQTL.hs22	Zm00001d021455		trans-eQTL
trans-eQTL.hs22	Zm00001d052108		trans-eQTL
trans-eQTL.hs22	Zm00001d050182		trans-eQTL
trans-eQTL.hs22	Zm00001d002343		trans-eQTL
trans-eQTL.hs22	Zm00001d011661		trans-eQTL
trans-eQTL.hs22	Zm00001d050156		trans-eQTL
trans-eQTL.hs22	Zm00001d016256		trans-eQTL
trans-eQTL.hs22	Zm00001d013612		trans-eQTL
trans-eQTL.hs22	Zm00001d005241		trans-eQTL
trans-eQTL.hs22	Zm00001d005834		trans-eQTL
trans-eQTL.hs22	Zm00001d020550		trans-eQTL
trans-eQTL.hs22	Zm00001d018181		trans-eQTL
trans-eQTL.hs22	Zm00001d037772		trans-eQTL
trans-eQTL.hs22	Zm00001d042724		trans-eQTL
trans-eQTL.hs22	Zm00001d022172		trans-eQTL
trans-eQTL.hs22	Zm00001d022264		trans-eQTL
trans-eQTL.hs22	Zm00001d022247		trans-eQTL
trans-eQTL.hs22	Zm00001d034163		trans-eQTL
trans-eQTL.hs22	Zm00001d022371		trans-eQTL
trans-eQTL.hs22	Zm00001d023813		trans-eQTL
trans-eQTL.hs22	Zm00001d002024		trans-eQTL
trans-eQTL.hs22	Zm00001d014496		trans-eQTL
trans-eQTL.hs22	Zm00001d002026		trans-eQTL
trans-eQTL.hs22	Zm00001d020492		trans-eQTL
trans-eQTL.hs22	Zm00001d036020		trans-eQTL
trans-eQTL.hs22	Zm00001d021998		trans-eQTL
trans-eQTL.hs22	Zm00001d004931		trans-eQTL
trans-eQTL.hs22	Zm00001d007640		trans-eQTL
trans-eQTL.hs22	Zm00001d048625		trans-eQTL
trans-eQTL.hs22	Zm00001d028436		trans-eQTL
trans-eQTL.hs22	Zm00001d031539		trans-eQTL
trans-eQTL.hs22	Zm00001d026347		trans-eQTL
trans-eQTL.hs22	Zm00001d011700		trans-eQTL
trans-eQTL.hs22	Zm00001d012590		trans-eQTL
trans-eQTL.hs22	Zm00001d012937		trans-eQTL
trans-eQTL.hs22	Zm00001d014583		trans-eQTL
trans-eQTL.hs22	Zm00001d034513		trans-eQTL
trans-eQTL.hs22	Zm00001d028750		trans-eQTL
trans-eQTL.hs22	Zm00001d016838		trans-eQTL
trans-eQTL.hs22	Zm00001d031522		trans-eQTL
trans-eQTL.hs22	Zm00001d004635		trans-eQTL
trans-eQTL.hs22	Zm00001d028231		trans-eQTL
trans-eQTL.hs22	Zm00001d025338		trans-eQTL
trans-eQTL.hs22	Zm00001d034406		trans-eQTL
trans-eQTL.hs22	Zm00001d026079		trans-eQTL
trans-eQTL.hs22	Zm00001d016684		trans-eQTL
trans-eQTL.hs22	Zm00001d026448		trans-eQTL
trans-eQTL.hs22	Zm00001d043579		trans-eQTL
trans-eQTL.hs22	Zm00001d003315		trans-eQTL
trans-eQTL.hs22	Zm00001d038029		trans-eQTL
trans-eQTL.hs22	Zm00001d021956		trans-eQTL
trans-eQTL.hs22	Zm00001d023994		trans-eQTL
trans-eQTL.hs22	Zm00001d030658		trans-eQTL
trans-eQTL.hs22	Zm00001d024784		trans-eQTL
trans-eQTL.hs22	Zm00001d002614		trans-eQTL
trans-eQTL.hs22	Zm00001d003823		trans-eQTL
trans-eQTL.hs22	Zm00001d048890		trans-eQTL
trans-eQTL.hs22	Zm00001d005764		trans-eQTL
trans-eQTL.hs22	Zm00001d037367		trans-eQTL
trans-eQTL.hs22	Zm00001d023825		trans-eQTL
trans-eQTL.hs22	Zm00001d047961		trans-eQTL
trans-eQTL.hs22	Zm00001d002742		trans-eQTL
trans-eQTL.hs22	Zm00001d045302		trans-eQTL
trans-eQTL.hs22	Zm00001d002338		trans-eQTL
trans-eQTL.hs22	Zm00001d048440		trans-eQTL
trans-eQTL.hs22	Zm00001d010410		trans-eQTL
trans-eQTL.hs22	Zm00001d011061		trans-eQTL
trans-eQTL.hs22	Zm00001d035783		trans-eQTL
trans-eQTL.hs22	Zm00001d002625		trans-eQTL
trans-eQTL.hs22	Zm00001d023950		trans-eQTL
trans-eQTL.hs22	Zm00001d048230		trans-eQTL
trans-eQTL.hs22	Zm00001d040010		trans-eQTL
trans-eQTL.hs22	Zm00001d024047		trans-eQTL
trans-eQTL.hs22	Zm00001d031470		trans-eQTL
trans-eQTL.hs22	Zm00001d032363		trans-eQTL
trans-eQTL.hs22	Zm00001d027723		trans-eQTL
trans-eQTL.hs22	Zm00001d052229		trans-eQTL
trans-eQTL.hs22	Zm00001d009404		trans-eQTL
trans-eQTL.hs22	Zm00001d019459		trans-eQTL
trans-eQTL.hs22	Zm00001d021456		trans-eQTL
trans-eQTL.hs22	Zm00001d024382		trans-eQTL
trans-eQTL.hs22	Zm00001d049543		trans-eQTL
trans-eQTL.hs22	Zm00001d049071		trans-eQTL
trans-eQTL.hs22	Zm00001d051114		trans-eQTL
trans-eQTL.hs22	Zm00001d029141		trans-eQTL
trans-eQTL.hs22	Zm00001d004340		trans-eQTL
trans-eQTL.hs22	Zm00001d013849		trans-eQTL
trans-eQTL.hs22	Zm00001d015638		trans-eQTL
trans-eQTL.hs22	Zm00001d050507		trans-eQTL
trans-eQTL.hs22	Zm00001d034164		trans-eQTL
trans-eQTL.hs22	Zm00001d053634		trans-eQTL
trans-eQTL.hs22	Zm00001d034186		trans-eQTL
trans-eQTL.hs22	Zm00001d038097		trans-eQTL
trans-eQTL.hs22	Zm00001d022530		trans-eQTL
trans-eQTL.hs22	Zm00001d022594		trans-eQTL
trans-eQTL.hs22	Zm00001d053452		trans-eQTL
trans-eQTL.hs22	Zm00001d028451		trans-eQTL
trans-eQTL.hs22	Zm00001d019850		trans-eQTL
trans-eQTL.hs22	Zm00001d008326		trans-eQTL
trans-eQTL.hs22	Zm00001d044802		trans-eQTL
trans-eQTL.hs22	Zm00001d021268		trans-eQTL
trans-eQTL.hs22	Zm00001d049550		trans-eQTL
trans-eQTL.hs22	Zm00001d011826		trans-eQTL
trans-eQTL.hs22	Zm00001d043458		trans-eQTL
trans-eQTL.hs22	Zm00001d027399		trans-eQTL
trans-eQTL.hs22	Zm00001d032284		trans-eQTL
trans-eQTL.hs22	Zm00001d047910		trans-eQTL
trans-eQTL.hs22	Zm00001d024386		trans-eQTL
trans-eQTL.hs22	Zm00001d042372		trans-eQTL
trans-eQTL.hs22	Zm00001d021058		trans-eQTL
trans-eQTL.hs22	Zm00001d009081		trans-eQTL
trans-eQTL.hs22	Zm00001d006451		trans-eQTL
trans-eQTL.hs22	Zm00001d017640		trans-eQTL
trans-eQTL.hs22	Zm00001d015389		trans-eQTL
trans-eQTL.hs22	Zm00001d022072		trans-eQTL
trans-eQTL.hs22	Zm00001d013569		trans-eQTL
trans-eQTL.hs22	Zm00001d023657		trans-eQTL
trans-eQTL.hs22	Zm00001d006179		trans-eQTL
trans-eQTL.hs22	Zm00001d029266		trans-eQTL
trans-eQTL.hs22	Zm00001d018374		trans-eQTL
trans-eQTL.hs22	Zm00001d045297		trans-eQTL
trans-eQTL.hs22	Zm00001d022302		trans-eQTL
trans-eQTL.hs22	Zm00001d029126		trans-eQTL
trans-eQTL.hs22	Zm00001d049092		trans-eQTL
trans-eQTL.hs22	Zm00001d006676		trans-eQTL
trans-eQTL.hs23	Zm00001d021195		trans-eQTL
trans-eQTL.hs23	Zm00001d051678		trans-eQTL
trans-eQTL.hs23	Zm00001d042058		trans-eQTL
trans-eQTL.hs23	Zm00001d007757		trans-eQTL
trans-eQTL.hs23	Zm00001d039956		trans-eQTL
trans-eQTL.hs23	Zm00001d039407		trans-eQTL
trans-eQTL.hs23	Zm00001d045661		trans-eQTL
trans-eQTL.hs23	Zm00001d033396		trans-eQTL
trans-eQTL.hs23	Zm00001d047992		trans-eQTL
trans-eQTL.hs23	Zm00001d017138		trans-eQTL
trans-eQTL.hs23	Zm00001d044153		trans-eQTL
trans-eQTL.hs23	Zm00001d041972		trans-eQTL
trans-eQTL.hs23	Zm00001d010689		trans-eQTL
trans-eQTL.hs23	Zm00001d032102		trans-eQTL
trans-eQTL.hs23	Zm00001d041660		trans-eQTL
trans-eQTL.hs23	Zm00001d012146		trans-eQTL
trans-eQTL.hs23	Zm00001d012816		trans-eQTL
trans-eQTL.hs23	Zm00001d010640		trans-eQTL
trans-eQTL.hs23	Zm00001d015670		trans-eQTL
trans-eQTL.hs23	Zm00001d024300		trans-eQTL
trans-eQTL.hs23	Zm00001d013029		trans-eQTL
trans-eQTL.hs23	Zm00001d036971		trans-eQTL
trans-eQTL.hs23	Zm00001d038976		trans-eQTL
trans-eQTL.hs23	Zm00001d032045		trans-eQTL
trans-eQTL.hs23	Zm00001d033922		trans-eQTL
trans-eQTL.hs23	Zm00001d012560		trans-eQTL
trans-eQTL.hs23	Zm00001d011972		trans-eQTL
trans-eQTL.hs23	Zm00001d005301		trans-eQTL
trans-eQTL.hs23	Zm00001d018531		trans-eQTL
trans-eQTL.hs23	Zm00001d020980		trans-eQTL
trans-eQTL.hs23	Zm00001d024523		trans-eQTL
trans-eQTL.hs23	Zm00001d023699		trans-eQTL
trans-eQTL.hs23	Zm00001d020013		trans-eQTL
trans-eQTL.hs23	Zm00001d039729		trans-eQTL
trans-eQTL.hs23	Zm00001d028235		trans-eQTL
trans-eQTL.hs23	Zm00001d028256		trans-eQTL
trans-eQTL.hs23	Zm00001d009374		trans-eQTL
trans-eQTL.hs23	Zm00001d011589		trans-eQTL
trans-eQTL.hs23	Zm00001d013442		trans-eQTL
trans-eQTL.hs23	Zm00001d046033		trans-eQTL
trans-eQTL.hs23	Zm00001d018444		trans-eQTL
trans-eQTL.hs23	Zm00001d003313		trans-eQTL
trans-eQTL.hs23	Zm00001d039718		trans-eQTL
trans-eQTL.hs23	Zm00001d019093		trans-eQTL
trans-eQTL.hs23	Zm00001d038570		trans-eQTL
trans-eQTL.hs23	Zm00001d031129		trans-eQTL
trans-eQTL.hs23	Zm00001d030593		trans-eQTL
trans-eQTL.hs23	Zm00001d009134		trans-eQTL
trans-eQTL.hs23	Zm00001d041793		trans-eQTL
trans-eQTL.hs23	Zm00001d017820		trans-eQTL
trans-eQTL.hs23	Zm00001d014500		trans-eQTL
trans-eQTL.hs23	Zm00001d007815		trans-eQTL
trans-eQTL.hs23	Zm00001d050753		trans-eQTL
trans-eQTL.hs23	Zm00001d016347		trans-eQTL
trans-eQTL.hs23	Zm00001d020429		trans-eQTL
trans-eQTL.hs23	Zm00001d009446		trans-eQTL
trans-eQTL.hs23	Zm00001d040597		trans-eQTL
trans-eQTL.hs23	Zm00001d001959		trans-eQTL
trans-eQTL.hs23	Zm00001d038607		trans-eQTL
trans-eQTL.hs23	Zm00001d039596		trans-eQTL
trans-eQTL.hs23	Zm00001d051785		trans-eQTL
trans-eQTL.hs23	Zm00001d034485		trans-eQTL
trans-eQTL.hs23	Zm00001d049253		trans-eQTL
trans-eQTL.hs23	Zm00001d029059		trans-eQTL
trans-eQTL.hs23	Zm00001d023797		trans-eQTL
trans-eQTL.hs23	Zm00001d002602		trans-eQTL
trans-eQTL.hs23	Zm00001d047618		trans-eQTL
trans-eQTL.hs23	Zm00001d041127		trans-eQTL
trans-eQTL.hs23	Zm00001d005004		trans-eQTL
trans-eQTL.hs23	Zm00001d016486		trans-eQTL
trans-eQTL.hs24	Zm00001d014314		trans-eQTL
trans-eQTL.hs24	Zm00001d025777		trans-eQTL
trans-eQTL.hs24	Zm00001d046534		trans-eQTL
trans-eQTL.hs24	Zm00001d016203		trans-eQTL
trans-eQTL.hs24	Zm00001d024270		trans-eQTL
trans-eQTL.hs24	Zm00001d014966		trans-eQTL
trans-eQTL.hs24	Zm00001d010512		trans-eQTL
trans-eQTL.hs24	Zm00001d003924		trans-eQTL
trans-eQTL.hs24	Zm00001d024718		trans-eQTL
trans-eQTL.hs24	Zm00001d046530		trans-eQTL
trans-eQTL.hs24	Zm00001d021781		trans-eQTL
trans-eQTL.hs24	Zm00001d027877		trans-eQTL
trans-eQTL.hs24	Zm00001d013076		trans-eQTL
trans-eQTL.hs24	Zm00001d012402		trans-eQTL
trans-eQTL.hs24	Zm00001d036617		trans-eQTL
trans-eQTL.hs24	Zm00001d044443		trans-eQTL
trans-eQTL.hs24	Zm00001d011192		trans-eQTL
trans-eQTL.hs24	Zm00001d046218		trans-eQTL
trans-eQTL.hs24	Zm00001d024222		trans-eQTL
trans-eQTL.hs24	Zm00001d045764		trans-eQTL
trans-eQTL.hs24	Zm00001d043441		trans-eQTL
trans-eQTL.hs24	Zm00001d028377		trans-eQTL
trans-eQTL.hs24	Zm00001d013326		trans-eQTL
trans-eQTL.hs24	Zm00001d038130		trans-eQTL
trans-eQTL.hs24	Zm00001d026285		trans-eQTL
trans-eQTL.hs24	Zm00001d029255		trans-eQTL
trans-eQTL.hs24	Zm00001d026265		trans-eQTL
trans-eQTL.hs25	Zm00001d043299		trans-eQTL
trans-eQTL.hs25	Zm00001d041819		trans-eQTL
trans-eQTL.hs25	Zm00001d047497		trans-eQTL
trans-eQTL.hs25	Zm00001d042026		trans-eQTL
trans-eQTL.hs25	Zm00001d028045		trans-eQTL
trans-eQTL.hs25	Zm00001d044693		trans-eQTL
trans-eQTL.hs25	Zm00001d003767		trans-eQTL
trans-eQTL.hs25	Zm00001d039687		trans-eQTL
trans-eQTL.hs25	Zm00001d046363		trans-eQTL
trans-eQTL.hs25	Zm00001d021245		trans-eQTL
trans-eQTL.hs25	Zm00001d010173		trans-eQTL
trans-eQTL.hs25	Zm00001d006663		trans-eQTL
trans-eQTL.hs25	Zm00001d011210		trans-eQTL
trans-eQTL.hs25	Zm00001d018178		trans-eQTL
trans-eQTL.hs25	Zm00001d000164		trans-eQTL
trans-eQTL.hs25	Zm00001d040463		trans-eQTL
trans-eQTL.hs25	Zm00001d034543		trans-eQTL
trans-eQTL.hs25	Zm00001d025860		trans-eQTL
trans-eQTL.hs25	Zm00001d008706		trans-eQTL
trans-eQTL.hs25	Zm00001d003429		trans-eQTL
trans-eQTL.hs25	Zm00001d005446		trans-eQTL
trans-eQTL.hs25	Zm00001d018034		trans-eQTL
trans-eQTL.hs25	Zm00001d011081		trans-eQTL
trans-eQTL.hs25	Zm00001d018779		trans-eQTL
trans-eQTL.hs25	Zm00001d039040		trans-eQTL
trans-eQTL.hs25	Zm00001d014716		trans-eQTL
trans-eQTL.hs25	Zm00001d013504		trans-eQTL
trans-eQTL.hs25	Zm00001d022252		trans-eQTL
trans-eQTL.hs25	Zm00001d001857		trans-eQTL
trans-eQTL.hs25	Zm00001d034531		trans-eQTL
trans-eQTL.hs25	Zm00001d025593		trans-eQTL
trans-eQTL.hs25	Zm00001d005996		trans-eQTL
trans-eQTL.hs25	Zm00001d035135		trans-eQTL
trans-eQTL.hs25	Zm00001d007857		trans-eQTL
trans-eQTL.hs25	Zm00001d016991		trans-eQTL
trans-eQTL.hs25	Zm00001d037743		trans-eQTL
trans-eQTL.hs25	Zm00001d005019		trans-eQTL
trans-eQTL.hs25	Zm00001d032383		trans-eQTL
trans-eQTL.hs25	Zm00001d011285		trans-eQTL
trans-eQTL.hs25	Zm00001d013146		trans-eQTL
trans-eQTL.hs25	Zm00001d018112		trans-eQTL
trans-eQTL.hs25	Zm00001d034602		trans-eQTL
trans-eQTL.hs25	Zm00001d022464		trans-eQTL
trans-eQTL.hs25	Zm00001d032331		trans-eQTL
trans-eQTL.hs25	Zm00001d021435		trans-eQTL
trans-eQTL.hs25	Zm00001d021370		trans-eQTL
trans-eQTL.hs25	Zm00001d037323		trans-eQTL
trans-eQTL.hs25	Zm00001d016802		trans-eQTL
trans-eQTL.hs26	Zm00001d024661		trans-eQTL
trans-eQTL.hs26	Zm00001d041662		trans-eQTL
trans-eQTL.hs26	Zm00001d050133		trans-eQTL
trans-eQTL.hs26	Zm00001d038915		trans-eQTL
trans-eQTL.hs26	Zm00001d018491		trans-eQTL
trans-eQTL.hs26	Zm00001d008226		trans-eQTL
trans-eQTL.hs26	Zm00001d040254		trans-eQTL
trans-eQTL.hs26	Zm00001d017270		trans-eQTL
trans-eQTL.hs26	Zm00001d050208		trans-eQTL
trans-eQTL.hs26	Zm00001d017959		trans-eQTL
trans-eQTL.hs26	Zm00001d000205		trans-eQTL
trans-eQTL.hs26	Zm00001d005459		trans-eQTL
trans-eQTL.hs26	Zm00001d050266		trans-eQTL
trans-eQTL.hs26	Zm00001d011984		trans-eQTL
trans-eQTL.hs26	Zm00001d027461		trans-eQTL
trans-eQTL.hs26	Zm00001d049982		trans-eQTL
trans-eQTL.hs26	Zm00001d043854		trans-eQTL
trans-eQTL.hs26	Zm00001d049984		trans-eQTL
trans-eQTL.hs26	Zm00001d026298		trans-eQTL
trans-eQTL.hs26	Zm00001d007294		trans-eQTL
trans-eQTL.hs26	Zm00001d008588		trans-eQTL
trans-eQTL.hs26	Zm00001d050008		trans-eQTL
trans-eQTL.hs26	Zm00001d050091		trans-eQTL
trans-eQTL.hs26	Zm00001d049989		trans-eQTL
trans-eQTL.hs26	Zm00001d050000		trans-eQTL
trans-eQTL.hs27	Zm00001d000117		trans-eQTL
trans-eQTL.hs27	Zm00001d051180		trans-eQTL
trans-eQTL.hs27	Zm00001d050244		trans-eQTL
trans-eQTL.hs27	Zm00001d015497		trans-eQTL
trans-eQTL.hs27	Zm00001d003107		trans-eQTL
trans-eQTL.hs27	Zm00001d053011		trans-eQTL
trans-eQTL.hs27	Zm00001d001983		trans-eQTL
trans-eQTL.hs27	Zm00001d051130		trans-eQTL
trans-eQTL.hs27	Zm00001d012729		trans-eQTL
trans-eQTL.hs27	Zm00001d037352		trans-eQTL
trans-eQTL.hs27	Zm00001d011834		trans-eQTL
trans-eQTL.hs27	Zm00001d029251		trans-eQTL
trans-eQTL.hs27	Zm00001d050610		trans-eQTL
trans-eQTL.hs27	Zm00001d051163		trans-eQTL
trans-eQTL.hs27	Zm00001d036985		trans-eQTL
trans-eQTL.hs27	Zm00001d051662		trans-eQTL
trans-eQTL.hs27	Zm00001d050565		trans-eQTL
trans-eQTL.hs27	Zm00001d051267		trans-eQTL
trans-eQTL.hs27	Zm00001d044759		trans-eQTL
trans-eQTL.hs28	Zm00001d003207		trans-eQTL
trans-eQTL.hs28	Zm00001d026655		trans-eQTL
trans-eQTL.hs28	Zm00001d040883		trans-eQTL
trans-eQTL.hs28	Zm00001d043277		trans-eQTL
trans-eQTL.hs28	Zm00001d040320		trans-eQTL
trans-eQTL.hs28	Zm00001d033383		trans-eQTL
trans-eQTL.hs28	Zm00001d002688		trans-eQTL
trans-eQTL.hs28	Zm00001d006479		trans-eQTL
trans-eQTL.hs28	Zm00001d003249		trans-eQTL
trans-eQTL.hs28	Zm00001d031211		trans-eQTL
trans-eQTL.hs28	Zm00001d023391		trans-eQTL
trans-eQTL.hs28	Zm00001d035065		trans-eQTL
trans-eQTL.hs28	Zm00001d034510		trans-eQTL
trans-eQTL.hs28	Zm00001d006323		trans-eQTL
trans-eQTL.hs28	Zm00001d034894		trans-eQTL
trans-eQTL.hs28	Zm00001d015802		trans-eQTL
trans-eQTL.hs28	Zm00001d041323		trans-eQTL
trans-eQTL.hs28	Zm00001d043413		trans-eQTL
trans-eQTL.hs28	Zm00001d041105		trans-eQTL
trans-eQTL.hs28	Zm00001d001995		trans-eQTL
trans-eQTL.hs28	Zm00001d009771		trans-eQTL
trans-eQTL.hs28	Zm00001d039762		trans-eQTL
trans-eQTL.hs28	Zm00001d023841		trans-eQTL
trans-eQTL.hs28	Zm00001d025182		trans-eQTL
trans-eQTL.hs28	Zm00001d048040		trans-eQTL
trans-eQTL.hs28	Zm00001d010858		trans-eQTL
trans-eQTL.hs28	Zm00001d002656		trans-eQTL
trans-eQTL.hs28	Zm00001d028195		trans-eQTL
trans-eQTL.hs28	Zm00001d021707		trans-eQTL
trans-eQTL.hs28	Zm00001d038886		trans-eQTL
trans-eQTL.hs28	Zm00001d009799		trans-eQTL
trans-eQTL.hs28	Zm00001d043619		trans-eQTL
trans-eQTL.hs28	Zm00001d013318		trans-eQTL
trans-eQTL.hs28	Zm00001d034702		trans-eQTL
trans-eQTL.hs28	Zm00001d052323		trans-eQTL
trans-eQTL.hs28	Zm00001d028096		trans-eQTL
trans-eQTL.hs28	Zm00001d013989		trans-eQTL
trans-eQTL.hs28	Zm00001d014097		trans-eQTL
trans-eQTL.hs28	Zm00001d004861		trans-eQTL
trans-eQTL.hs28	Zm00001d053262		trans-eQTL
trans-eQTL.hs28	Zm00001d027939		trans-eQTL
trans-eQTL.hs28	Zm00001d018912		trans-eQTL
trans-eQTL.hs28	Zm00001d009780		trans-eQTL
trans-eQTL.hs28	Zm00001d022564		trans-eQTL
trans-eQTL.hs28	Zm00001d013652		trans-eQTL
trans-eQTL.hs28	Zm00001d002890		trans-eQTL
trans-eQTL.hs28	Zm00001d047673		trans-eQTL
trans-eQTL.hs28	Zm00001d002650		trans-eQTL
trans-eQTL.hs28	Zm00001d021588		trans-eQTL
trans-eQTL.hs28	Zm00001d021378		trans-eQTL
trans-eQTL.hs28	Zm00001d012165		trans-eQTL
trans-eQTL.hs28	Zm00001d022161		trans-eQTL
trans-eQTL.hs28	Zm00001d022276		trans-eQTL
