SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
BR078	husk	Mo17	0DAP	3	m26	TRUE	12826901	102
BR079	husk	B73xMo17	0DAP	1	m27	TRUE	12503981	102
BR080	husk	B73xMo17	0DAP	2	m27	TRUE	11607643	102
BR081	husk	B73xMo17	0DAP	3	m27	TRUE	13790861	102
BR082	tassel_stem	B73	0DAP	1	m28	TRUE	12451564	102
BR083	tassel_stem	B73	0DAP	2	m28	TRUE	12221050	102
BR084	tassel_stem	B73	0DAP	3	m28	TRUE	11567848	102
BR085	tassel_stem	Mo17	0DAP	1	m29	TRUE	9540165	102
BR086	tassel_stem	Mo17	0DAP	2	m29	TRUE	9089631	102
BR087	tassel_stem	Mo17	0DAP	3	m29	TRUE	9244929	102
BR088	tassel_stem	B73xMo17	0DAP	1	m30	TRUE	8876713	102
BR089	tassel_stem	B73xMo17	0DAP	2	m30	TRUE	9021520	102
BR090	tassel_stem	B73xMo17	0DAP	3	m30	TRUE	9072250	102
BR091	floret	B73	0DAP	1	m31	TRUE	10046688	102
BR092	floret	B73	0DAP	2	m31	TRUE	10344979	102
BR093	floret	B73	0DAP	3	m31	TRUE	9586452	102
BR094	floret	Mo17	0DAP	1	m32	TRUE	9591540	102
BR095	floret	Mo17	0DAP	2	m32	TRUE	10171616	102
BR096	floret	Mo17	0DAP	3	m32	TRUE	8968665	102
BR097	floret	B73xMo17	0DAP	1	m33	TRUE	8971648	102
BR098	floret	B73xMo17	0DAP	2	m33	TRUE	9125085	102
BR099	floret	B73xMo17	0DAP	3	m33	TRUE	10114073	102
BR100	flag_leaf	B73	0DAP	1	m34	TRUE	8870907	102
BR101	flag_leaf	B73	0DAP	2	m34	TRUE	8927886	102
BR102	flag_leaf	B73	0DAP	3	m34	TRUE	9310919	102
BR103	flag_leaf	Mo17	0DAP	1	m35	TRUE	12454393	102
BR104	flag_leaf	Mo17	0DAP	2	m35	TRUE	11124928	102
BR105	flag_leaf	Mo17	0DAP	3	m35	TRUE	9139066	102
BR106	flag_leaf	B73xMo17	0DAP	1	m36	TRUE	8237380	102
BR107	flag_leaf	B73xMo17	0DAP	2	m36	TRUE	11375396	102
BR108	flag_leaf	B73xMo17	0DAP	3	m36	TRUE	8739031	102
BR109	root	B73	0DAP	1	m37	TRUE	12780458	102
BR110	root	B73	0DAP	2	m37	TRUE	11071413	102
BR111	root	B73	0DAP	3	m37	TRUE	14352722	102
BR112	root	Mo17	0DAP	1	m38	TRUE	13432400	102
BR113	root	Mo17	0DAP	2	m38	TRUE	11241291	102
BR114	root	Mo17	0DAP	3	m38	TRUE	11748397	102
BR115	root	B73xMo17	0DAP	1	m39	TRUE	12447495	102
BR116	root	B73xMo17	0DAP	2	m39	TRUE	13501613	102
BR117	root	B73xMo17	0DAP	3	m39	TRUE	12014758	102
BR118	kernel	B73	14DAP	1	m40	TRUE	10936328	102
BR119	kernel	B73	14DAP	2	m40	TRUE	11056044	102
BR120	kernel	B73	14DAP	3	m40	TRUE	10542981	102
BR121	kernel	Mo17	14DAP	1	m41	TRUE	13288857	102
BR122	kernel	Mo17	14DAP	2	m41	TRUE	13244937	102
BR123	kernel	Mo17	14DAP	3	m41	TRUE	11612393	102
BR124	kernel	B73xMo17	14DAP	1	m42	TRUE	12287598	102
BR125	kernel	B73xMo17	14DAP	2	m42	TRUE	11390752	102
BR126	kernel	B73xMo17	14DAP	3	m42	TRUE	10802003	102
BR127	kernel	Mo17xB73	14DAP	1	m43	TRUE	11034849	102
BR128	kernel	Mo17xB73	14DAP	2	m43	TRUE	12256591	102
BR129	kernel	Mo17xB73	14DAP	3	m43	TRUE	12056059	102
BR130	endosperm14D	B73	14DAP	1	m44	TRUE	7971614	102
BR131	endosperm14D	B73	14DAP	2	m44	TRUE	8354751	102
BR132	endosperm14D	B73	14DAP	3	m44	TRUE	8106969	102
BR133	endosperm14D	Mo17	14DAP	1	m45	TRUE	7996705	102
BR134	endosperm14D	Mo17	14DAP	2	m45	TRUE	7111069	102
BR135	endosperm14D	Mo17	14DAP	3	m45	TRUE	7053101	102
BR136	endosperm14D	B73xMo17	14DAP	1	m46	TRUE	7342993	102
BR137	endosperm14D	B73xMo17	14DAP	2	m46	TRUE	7408587	102
BR138	endosperm14D	B73xMo17	14DAP	3	m46	TRUE	8295102	102
BR139	endosperm14D	Mo17xB73	14DAP	1	m47	TRUE	8353565	102
BR140	endosperm14D	Mo17xB73	14DAP	2	m47	TRUE	7429170	102
BR141	endosperm14D	Mo17xB73	14DAP	3	m47	TRUE	8249827	102
BR142	embryo	B73	27DAP	1	m48	TRUE	7372483	102
BR143	embryo	B73	27DAP	2	m48	TRUE	7042198	102
BR144	embryo	B73	27DAP	3	m48	TRUE	6553609	102
BR145	embryo	Mo17	27DAP	1	m49	TRUE	7077358	102
BR146	embryo	Mo17	27DAP	2	m49	TRUE	7533408	102
BR147	embryo	Mo17	27DAP	3	m49	TRUE	8261322	102
BR148	embryo	B73xMo17	27DAP	1	m50	TRUE	7602835	102
BR149	embryo	B73xMo17	27DAP	2	m50	TRUE	8456705	102
BR150	embryo	B73xMo17	27DAP	3	m50	TRUE	8081181	102
BR151	embryo	Mo17xB73	27DAP	1	m51	TRUE	8665419	102
BR152	embryo	Mo17xB73	27DAP	2	m51	TRUE	8303462	102
BR153	embryo	Mo17xB73	27DAP	3	m51	TRUE	7536997	102
BR154	endosperm27D	B73	27DAP	1	m52	TRUE	17736115	102
BR155	endosperm27D	B73	27DAP	2	m52	TRUE	17169716	102
BR156	endosperm27D	B73	27DAP	3	m52	TRUE	18730409	102
BR157	endosperm27D	Mo17	27DAP	1	m53	TRUE	14649158	102
BR158	endosperm27D	Mo17	27DAP	2	m53	TRUE	15811476	102
BR159	endosperm27D	Mo17	27DAP	3	m53	TRUE	13053684	102
BR160	endosperm27D	B73xMo17	27DAP	1	m54	TRUE	14814247	102
BR161	endosperm27D	B73xMo17	27DAP	2	m54	TRUE	14413309	102
