SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR6827893	seedling	PHAW6	""	1	m404	TRUE	14133053	300
SRR6827894	seedling	BSSSC0_007	""	1	m405	TRUE	13118615	300
SRR6827895	seedling	BSSSC0_051	""	1	m406	TRUE	15276986	300
SRR6827896	seedling	BSSSC0_033	""	1	m407	TRUE	13694582	300
SRR6827897	seedling	BSSSC0_002	""	1	m408	TRUE	15658041	300
SRR6827898	seedling	A508	""	1	m409	TRUE	16866178	300
SRR6827899	seedling	BSSSC0_041	""	1	m410	TRUE	15806420	300
SRR6827900	seedling	911	""	1	m411	TRUE	14650262	300
SRR6827901	seedling	LH190	""	1	m412	TRUE	16931059	300
SRR6827902	seedling	DK6F629	""	1	m413	TRUE	14363452	300
SRR6827903	seedling	BSSSC0_005	""	1	m414	TRUE	12320896	300
SRR6827904	seedling	DK8M116	""	1	m415	TRUE	11336883	302
SRR6827905	seedling	Va35	""	1	m416	TRUE	12033821	302
SRR6827906	seedling	DKIB014	""	1	m417	TRUE	14698423	302
SRR6827907	seedling	PHG83	""	1	m418	TRUE	19414364	302
SRR6827908	seedling	WIL903	""	1	m419	TRUE	18539748	302
SRR6827909	seedling	ICI 986	""	1	m420	TRUE	14920267	302
SRR6827910	seedling	PHTD5	""	1	m421	TRUE	26534016	302
SRR6827911	seedling	WD456	""	1	m422	TRUE	26520323	302
SRR6827912	seedling	LE23	""	1	m423	TRUE	28423901	302
SRR6827913	seedling	W10001_0010	""	1	m424	TRUE	25683497	302
SRR6827914	seedling	NC310	""	1	m425	TRUE	16285362	300
SRR6827915	seedling	LH216	""	1	m426	TRUE	16437861	300
SRR6827916	seedling	BSSSC0_042	""	1	m427	TRUE	16996100	300
SRR6827917	seedling	BSSSC0_060	""	1	m428	TRUE	15982835	300
SRR6827918	seedling	NQ508	""	1	m429	TRUE	13995535	300
SRR6827919	seedling	A322	""	1	m430	TRUE	15958460	300
SRR6827920	seedling	912	""	1	m431	TRUE	15762170	300
SRR6827921	seedling	DK3IBZ2	""	1	m432	TRUE	14357116	300
SRR6827922	seedling	NC350	""	1	m433	TRUE	16229440	300
SRR6827923	seedling	PHBW8	""	1	m434	TRUE	11085301	300
SRR6827924	seedling	DKNL001	""	1	m435	TRUE	10336858	300
SRR6827925	seedling	PHWG5	""	1	m436	TRUE	10313556	300
SRR6827926	seedling	PHV37	""	1	m437	TRUE	7777801	300
SRR6827927	seedling	PHP55	""	1	m438	TRUE	10526375	300
SRR6827928	seedling	Pa91	""	1	m439	TRUE	9716367	300
SRR6827929	seedling	INB 101LFY/LFY (A632 X M16 S5)	""	1	m440	TRUE	11037926	300
SRR6827930	seedling	PHW20	""	1	m441	TRUE	10010048	300
SRR6827931	seedling	Va59	""	1	m442	TRUE	10193312	300
SRR6827932	seedling	N200	""	1	m443	TRUE	15791525	300
SRR6827933	seedling	DK6M502	""	1	m444	TRUE	7059318	300
SRR6827934	seedling	DK78002A	""	1	m445	TRUE	9296724	300
SRR6827935	seedling	LH181	""	1	m446	TRUE	12754770	300
SRR6827936	seedling	CMV3	""	1	m447	TRUE	12219443	300
SRR6827937	seedling	A548	""	1	m448	TRUE	16794285	300
SRR6827938	seedling	793	""	1	m449	TRUE	11650463	300
SRR6827939	seedling	BSSSC0_025	""	1	m450	TRUE	15411216	300
SRR6827940	seedling	LH214	""	1	m451	TRUE	18014112	300
SRR6827941	seedling	CA-4	""	1	m452	TRUE	12538901	300
SRR6827942	seedling	BSSSC0_039	""	1	m453	TRUE	14685387	300
SRR6827943	seedling	LH150	""	1	m454	TRUE	16784460	300
SRR6827944	seedling	N523	""	1	m455	TRUE	11572621	300
SRR6827945	seedling	BSSSC0_036	""	1	m456	TRUE	13196745	300
SRR6827946	seedling	BSSSC0_013	""	1	m457	TRUE	13388175	300
SRR6827947	seedling	ICI 740	""	1	m458	TRUE	11514191	300
SRR6827948	seedling	N540	""	1	m459	TRUE	18356152	300
SRR6827949	seedling	BSSSC0_031	""	1	m460	TRUE	11568058	300
SRR6827950	seedling	DKHB8229	""	1	m461	TRUE	13381127	300
SRR6827951	seedling	LH60	""	1	m462	TRUE	9430490	300
SRR6827952	seedling	AM0776	""	1	m463	TRUE	21193975	302
SRR6827953	seedling	LH299	""	1	m464	TRUE	26548502	302
SRR6827954	seedling	DKPB80	""	1	m465	TRUE	14383653	300
SRR6827955	seedling	L 127	""	1	m466	TRUE	14982213	300
SRR6827956	seedling	PHN73	""	1	m467	TRUE	13121621	300
SRR6827957	seedling	BSSSC0_015	""	1	m468	TRUE	13279206	300
SRR6827958	seedling	BSSSC0_055	""	1	m469	TRUE	10743737	300
SRR6827959	seedling	PHB09	""	1	m470	TRUE	13087718	300
SRR6827960	seedling	LH211	""	1	m471	TRUE	12960769	300
SRR6827961	seedling	BSSSC0_022	""	1	m472	TRUE	11900615	300
SRR6827962	seedling	DKMM402A	""	1	m473	TRUE	30939492	302
SRR6827963	seedling	PHHB9	""	1	m474	TRUE	26802271	302
SRR6827964	seedling	LH51	""	1	m475	TRUE	33891985	302
SRR6827965	seedling	NC362	""	1	m476	TRUE	28672242	302
SRR6827966	seedling	LH223	""	1	m477	TRUE	28592446	302
SRR6827967	seedling	MS153	""	1	m478	TRUE	32450565	302
SRR6827968	seedling	N201	""	1	m479	TRUE	27948595	302
SRR6827969	seedling	ML606	""	1	m480	TRUE	30034795	302
SRR6827970	seedling	PHH93	""	1	m481	TRUE	10182068	300
SRR6827971	seedling	NC364	""	1	m482	TRUE	26005629	302
SRR6827972	seedling	A797NW	""	1	m483	TRUE	31619957	302
SRR6827973	seedling	LH220Ht	""	1	m484	TRUE	9635627	300
SRR6827974	seedling	PHM10	""	1	m485	TRUE	9617311	300
SRR6827975	seedling	PHW79	""	1	m486	TRUE	10460304	300
SRR6827976	seedling	B91	""	1	m487	TRUE	8494270	300
SRR6827977	seedling	PHW43	""	1	m488	TRUE	8598080	300
