SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
ERR1059392	leaf	MAGIC_1		1	m001	TRUE	19965565	202
ERR1059393	leaf	MAGIC_10		1	m002	TRUE	14724864	202
ERR1059394	leaf	MAGIC_11		1	m003	TRUE	14858766	202
ERR1059395	leaf	MAGIC_12		1	m004	TRUE	15126614	202
ERR1059396	leaf	MAGIC_13		1	m005	TRUE	14071777	202
ERR1059397	leaf	MAGIC_14		1	m006	TRUE	16434233	202
ERR1059398	leaf	MAGIC_15		1	m007	TRUE	23207149	202
ERR1059399	leaf	MAGIC_16		1	m008	TRUE	15486741	202
ERR1059400	leaf	MAGIC_18		1	m009	TRUE	17837889	202
ERR1059401	leaf	MAGIC_19		1	m010	TRUE	19653078	202
ERR1059402	leaf	MAGIC_2		1	m011	TRUE	16018340	202
ERR1059403	leaf	MAGIC_20		1	m012	TRUE	16960990	202
ERR1059404	leaf	MAGIC_22		1	m013	TRUE	16354881	202
ERR1059405	leaf	MAGIC_23		1	m014	TRUE	14387213	202
ERR1059406	leaf	MAGIC_24		1	m015	TRUE	17225373	202
ERR1059407	leaf	MAGIC_26		1	m016	TRUE	13623151	202
ERR1059408	leaf	MAGIC_27		1	m017	TRUE	12816552	202
ERR1059409	leaf	MAGIC_28		1	m018	TRUE	14936112	202
ERR1059410	leaf	MAGIC_29		1	m019	TRUE	14742596	202
ERR1059411	leaf	MAGIC_3		1	m020	TRUE	16125990	202
ERR1059412	leaf	MAGIC_30		1	m021	TRUE	17511804	202
ERR1059413	leaf	MAGIC_31		1	m022	TRUE	15974474	202
ERR1059414	leaf	MAGIC_32		1	m023	TRUE	16274646	202
ERR1059415	leaf	MAGIC_33		1	m024	TRUE	16592864	202
ERR1059416	leaf	MAGIC_34		1	m025	TRUE	13740030	202
ERR1059417	leaf	MAGIC_35		1	m026	TRUE	13956612	202
ERR1059418	leaf	MAGIC_36		1	m027	TRUE	15207202	202
ERR1059419	leaf	MAGIC_37		1	m028	TRUE	13768657	202
ERR1059420	leaf	MAGIC_38		1	m029	TRUE	20367114	202
ERR1059421	leaf	MAGIC_39		1	m030	TRUE	14783115	202
ERR1059422	leaf	MAGIC_4		1	m031	TRUE	17623229	202
ERR1059423	leaf	MAGIC_40		1	m032	TRUE	32496726	202
ERR1059424	leaf	MAGIC_41		1	m033	TRUE	19574546	202
ERR1059425	leaf	MAGIC_42		1	m034	TRUE	19604601	202
ERR1059426	leaf	MAGIC_44		1	m035	TRUE	17903327	202
ERR1059427	leaf	MAGIC_45		1	m036	TRUE	20657473	202
ERR1059428	leaf	MAGIC_46		1	m037	TRUE	19949592	202
ERR1059429	leaf	MAGIC_47		1	m038	TRUE	18959573	202
ERR1059430	leaf	MAGIC_48		1	m039	TRUE	17064700	202
