SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR426829	SAM	Tx303		1	m025	FALSE	12292630	76
SRR426830	SAM	Tx303		2	m025	FALSE	13432480	76
SRR426831	SAM	Tzi8		1	m026	FALSE	15088366	76
SRR426832	SAM	Tzi8		2	m026	FALSE	17072499	76
SRR445244	ear	B73		1	m027	TRUE	27627435	202
SRR445245	root	B73		1	m028	TRUE	24578513	202
SRR445382	shoot	B73		1	m029	TRUE	22883336	202
SRR445383	tassel	B73		1	m030	TRUE	22200068	202
SRR445384	ear	B97		1	m031	TRUE	17236442	202
SRR445385	root	B97		1	m032	TRUE	18888604	202
SRR445386	shoot	B97		1	m033	TRUE	22522987	202
SRR445387	tassel	B97		1	m034	TRUE	27514996	202
SRR445388	ear	CML103		1	m035	TRUE	24803338	202
SRR445389	root	CML103		1	m036	TRUE	20852030	202
SRR445390	shoot	CML103		1	m037	TRUE	21294309	202
SRR445391	tassel	CML103		1	m038	TRUE	24456729	202
SRR445392	ear	CML228		1	m039	TRUE	24020810	202
SRR445393	root	CML228		1	m040	TRUE	24668182	202
SRR445394	shoot	CML228		1	m041	TRUE	24579677	202
SRR445395	tassel	CML228		1	m042	TRUE	22889863	202
SRR445396	ear	CML277		1	m043	TRUE	24582149	202
SRR445397	ear	CML247		1	m044	TRUE	27966339	202
SRR445398	root	CML247		1	m045	TRUE	22940590	202
SRR445399	shoot	CML247		1	m046	TRUE	25676516	202
SRR445400	tassel	CML247		1	m047	TRUE	27221661	202
SRR445401	root	CML277		1	m048	TRUE	26345482	202
SRR445402	shoot	CML277		1	m049	TRUE	22050267	202
SRR445403	tassel	CML277		1	m050	TRUE	17428921	202
SRR445404	ear	CML322		1	m051	TRUE	27323199	202
SRR445405	root	CML322		1	m052	TRUE	19041708	202
SRR445406	shoot	CML322		1	m053	TRUE	24653120	202
SRR445407	tassel	CML322		1	m054	TRUE	22032014	202
SRR445408	ear	CML333		1	m055	TRUE	23868746	202
SRR445409	root	CML333		1	m056	TRUE	28115512	202
SRR445410	shoot	CML333		1	m057	TRUE	23983820	202
SRR445411	tassel	CML333		1	m058	TRUE	22625145	202
SRR445412	ear	CML52		1	m059	TRUE	26955093	202
SRR445413	root	CML52		1	m060	TRUE	23592404	202
SRR445414	shoot	CML52		1	m061	TRUE	25415328	202
SRR445415	tassel	CML52		1	m062	TRUE	25689751	202
SRR445416	tassel	CML69		1	m063	TRUE	24037418	202
SRR445417	root	CML69		1	m064	TRUE	21168428	202
SRR445418	shoot	CML69		1	m065	TRUE	25067194	202
SRR445419	tassel	CML69		2	m063	TRUE	24018482	202
SRR445420	ear	Hp301		1	m066	TRUE	25618348	202
SRR445421	root	Hp301		1	m067	TRUE	20523309	202
SRR445422	shoot	Hp301		1	m068	TRUE	22264201	202
SRR445423	tassel	Hp301		1	m069	TRUE	22626052	202
SRR445424	ear	IL14H		1	m070	TRUE	24066478	202
SRR445425	root	IL14H		1	m071	TRUE	24658460	202
SRR445426	shoot	IL14H		1	m072	TRUE	24051581	202
SRR445427	tassel	IL14H		1	m073	TRUE	23405058	202
SRR445428	ear	Ki11		1	m074	TRUE	24039230	202
SRR445429	root	Ki11		1	m075	TRUE	25454593	202
SRR445431	shoot	Ki11		1	m076	TRUE	26673941	202
SRR445432	tassel	Ki11		1	m077	TRUE	24748728	202
SRR445433	ear	Ki3		1	m078	TRUE	24579140	202
SRR445434	root	Ki3		1	m079	TRUE	27636201	202
SRR445435	shoot	Ki3		1	m080	TRUE	23443860	202
SRR445440	tassel	Ki3		1	m081	TRUE	25453700	202
SRR445448	ear	Ky21		1	m082	TRUE	24353756	202
SRR445452	root	Ky21		1	m083	TRUE	23589792	202
SRR445457	shoot	Ky21		1	m084	TRUE	25373950	202
SRR445462	tassel	Ky21		1	m085	TRUE	26749278	202
SRR445530	ear	M162W		1	m086	TRUE	24569743	202
SRR445531	root	M162W		1	m087	TRUE	20809086	202
SRR445532	shoot	M162W		1	m088	TRUE	23940801	202
SRR445533	tassel	M162W		1	m089	TRUE	25647652	202
SRR445534	ear	M37W		1	m090	TRUE	21414614	202
SRR445583	root	M37W		1	m091	TRUE	23311597	202
SRR445600	shoot	M37W		1	m092	TRUE	20710326	202
SRR445601	tassel	M37W		1	m093	TRUE	22322335	202
SRR445614	ear	Mo17		1	m094	TRUE	24064998	202
SRR445616	root	Mo17		1	m095	TRUE	25351284	202
SRR445617	shoot	Mo17		1	m096	TRUE	23003502	202
SRR445618	tassel	Mo17		1	m097	TRUE	23057320	202
SRR445619	ear	Mo18W		1	m098	TRUE	17464800	202
SRR445620	root	Mo18W		1	m099	TRUE	22907734	202
SRR445621	shoot	Mo18W		1	m100	TRUE	22504628	202
SRR445622	tassel	Mo18W		1	m101	TRUE	17072755	202
SRR445623	ear	Ms71		1	m102	TRUE	12426326	202
SRR445624	root	Ms71		1	m103	TRUE	33897489	202
SRR445625	shoot	Ms71		1	m104	TRUE	32607887	202
SRR445626	ear	NC350		1	m105	TRUE	22559475	202
SRR445627	root	NC350		1	m106	TRUE	23070706	202
SRR445628	shoot	NC350		1	m107	TRUE	21932975	202
SRR445629	tassel	NC350		1	m108	TRUE	22477920	202
SRR445631	ear	NC358		1	m109	TRUE	22769052	202
SRR445632	root	NC358		1	m110	TRUE	19365927	202
SRR445636	shoot	NC358		1	m111	TRUE	24543279	202
SRR445637	tassel	NC358		1	m112	TRUE	22485912	202
SRR445638	ear	Oh43		1	m113	TRUE	24194770	202
SRR445639	root	Oh43		1	m114	TRUE	24209733	202
SRR445640	shoot	Oh43		1	m115	TRUE	19874309	202
SRR445641	tassel	Oh43		1	m116	TRUE	26231000	202
SRR445642	ear	Oh7B		1	m117	TRUE	22775702	202
SRR445643	root	Oh7B		1	m118	TRUE	21163483	202
SRR445644	shoot	Oh7B		1	m119	TRUE	24296264	202
SRR445645	tassel	Oh7B		1	m120	TRUE	24210482	202
SRR445646	ear	P39		1	m121	TRUE	26768746	202
SRR445647	root	P39		1	m122	TRUE	24201263	202
SRR445648	shoot	P39		1	m123	TRUE	21994972	202
SRR445649	tassel	P39		1	m124	TRUE	24928695	202
SRR445650	ear	Tx303		1	m125	TRUE	24990568	202
SRR445651	root	Tx303		1	m126	TRUE	21464884	202
SRR445652	shoot	Tx303		1	m127	TRUE	27337955	202
SRR445653	tassel	Tx303		1	m128	TRUE	22190496	202
SRR445654	ear	Tzi8		1	m129	TRUE	25173205	202
SRR445655	root	Tzi8		1	m130	TRUE	22374994	202
SRR445656	shoot	Tzi8		1	m131	TRUE	24917876	202
SRR445657	tassel	Tzi8		1	m132	TRUE	24212117	202
